Predictor variable,Categorical,Sample average
alt,false,2401.3921852387844
alt,false,2401.3921852387844
bio1,false,38.12301013024602
bio1,false,38.12301013024602
bio10,false,143.21273516642546
bio10,false,143.21273516642546
bio11,false,-62.02894356005789
bio11,false,-62.02894356005789
bio12,false,468.53111432706226
bio12,false,468.53111432706226
bio13,false,61.72648335745296
bio13,false,61.72648335745296
bio14,false,23.564399421128797
bio14,false,23.564399421128797
bio15,false,30.612156295224313
bio15,false,30.612156295224313
bio16,false,163.53256150506513
bio16,false,163.53256150506513
bio17,false,80.97250361794501
bio17,false,80.97250361794501
bio18,false,137.39218523878438
bio18,false,137.39218523878438
bio19,false,99.43415340086831
bio19,false,99.43415340086831
bio2,false,157.21707670043415
bio2,false,157.21707670043415
bio3,false,39.88712011577424
bio3,false,39.88712011577424
bio4,false,8029.151953690304
bio4,false,8029.151953690304
bio5,false,248.35455861070912
bio5,false,248.35455861070912
bio6,false,-141.74963820549928
bio6,false,-141.74963820549928
bio7,false,390.1041968162084
bio7,false,390.1041968162084
bio8,false,83.57597684515196
bio8,false,83.57597684515196
bio9,false,10.104196816208393
bio9,false,10.104196816208393
mask,true,50.0
