Predictor variable,Categorical,Sample average
alt,false,288.84615384615387
alt,false,288.84615384615387
bio1,false,133.96153846153845
bio1,false,133.96153846153845
bio10,false,241.19230769230768
bio10,false,241.19230769230768
bio11,false,16.5
bio11,false,16.5
bio12,false,1131.423076923077
bio12,false,1131.423076923077
bio13,false,121.42307692307692
bio13,false,121.42307692307692
bio14,false,58.88461538461539
bio14,false,58.88461538461539
bio15,false,18.653846153846153
bio15,false,18.653846153846153
bio16,false,342.2692307692308
bio16,false,342.2692307692308
bio17,false,224.80769230769232
bio17,false,224.80769230769232
bio18,false,274.9230769230769
bio18,false,274.9230769230769
bio19,false,225.84615384615384
bio19,false,225.84615384615384
bio2,false,138.73076923076923
bio2,false,138.73076923076923
bio3,false,35.26923076923077
bio3,false,35.26923076923077
bio4,false,8646.615384615385
bio4,false,8646.615384615385
bio5,false,323.84615384615387
bio5,false,323.84615384615387
bio6,false,-63.61538461538461
bio6,false,-63.61538461538461
bio7,false,387.46153846153845
bio7,false,387.46153846153845
bio8,false,139.8846153846154
bio8,false,139.8846153846154
bio9,false,31.153846153846153
bio9,false,31.153846153846153
mask,true,50.0
