X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-115.938323,43.734934,train,0.001745530722363794,95.29519770009884,0.8690447509000548
-115.0,49.7,train,9.404176221981222E-4,40.15462432997435,0.6655405890502525
-114.98508831321271,46.5482271306038,train,0.0010151319820871447,49.146617081677356,0.6934132187448716
-114.50075331070329,48.99978845073761,train,9.352590415798569E-4,39.660903496115615,0.6635251608960983
-116.088741,44.290726,train,0.0015179941324693043,90.52373297987985,0.8293095166303152
-132.8016394003145,59.6996958041765,train,3.991164535970371E-4,14.225942713704665,0.37175401513063944
-115.99655,47.439648,train,0.0013404208681941092,84.47638228830924,0.7900941178408523
-116.0,49.0,train,9.769209455639358E-4,44.08001321207887,0.6794614279605824
-117.3,49.4,train,7.522653431532281E-4,30.61107370014547,0.5836011589977413
-115.0,49.0,train,0.0010374539468699779,52.296783745766945,0.7012808023516659
-115.834607,47.563262,train,0.0013086282481429559,82.71241599404173,0.7821763198589873
-116.96929221059318,48.59490786904418,train,0.0010953396134884916,60.524359705133136,0.7207552778576702
-114.69,49.64,train,9.990579698473917E-4,46.61840202472724,0.6876197647644555
-116.48571385389558,45.37771840456589,train,0.00106730933393208,55.777383946867616,0.7114889239335515
