Predictor variable,Categorical,Sample average
alt,false,607.7456140350877
alt,false,607.7456140350877
bio1,false,17.013157894736842
bio1,false,17.013157894736842
bio10,false,143.0921052631579
bio10,false,143.0921052631579
bio11,false,-119.60526315789474
bio11,false,-119.60526315789474
bio12,false,797.0482456140351
bio12,false,797.0482456140351
bio13,false,97.45175438596492
bio13,false,97.45175438596492
bio14,false,40.916666666666664
bio14,false,40.916666666666664
bio15,false,29.88157894736842
bio15,false,29.88157894736842
bio16,false,271.0877192982456
bio16,false,271.0877192982456
bio17,false,138.5
bio17,false,138.5
bio18,false,250.75
bio18,false,250.75
bio19,false,167.609649122807
bio19,false,167.609649122807
bio2,false,107.42543859649123
bio2,false,107.42543859649123
bio3,false,26.157894736842106
bio3,false,26.157894736842106
bio4,false,10241.728070175439
bio4,false,10241.728070175439
bio5,false,218.4517543859649
bio5,false,218.4517543859649
bio6,false,-188.89473684210526
bio6,false,-188.89473684210526
bio7,false,407.3464912280702
bio7,false,407.3464912280702
bio8,false,99.57456140350877
bio8,false,99.57456140350877
bio9,false,-61.49561403508772
bio9,false,-61.49561403508772
mask,true,50.0
