Predictor variable,Categorical,Sample average
alt,false,2692.3333333333335
alt,false,2692.3333333333335
bio1,false,17.75
bio1,false,17.75
bio10,false,118.08333333333333
bio10,false,118.08333333333333
bio11,false,-75.33333333333333
bio11,false,-75.33333333333333
bio12,false,575.0
bio12,false,575.0
bio13,false,78.58333333333333
bio13,false,78.58333333333333
bio14,false,28.0
bio14,false,28.0
bio15,false,34.5
bio15,false,34.5
bio16,false,209.16666666666666
bio16,false,209.16666666666666
bio17,false,95.08333333333333
bio17,false,95.08333333333333
bio18,false,191.66666666666666
bio18,false,191.66666666666666
bio19,false,102.66666666666667
bio19,false,102.66666666666667
bio2,false,150.5
bio2,false,150.5
bio3,false,40.25
bio3,false,40.25
bio4,false,7605.75
bio4,false,7605.75
bio5,false,218.0
bio5,false,218.0
bio6,false,-151.75
bio6,false,-151.75
bio7,false,369.75
bio7,false,369.75
bio8,false,70.83333333333333
bio8,false,70.83333333333333
bio9,false,-44.583333333333336
bio9,false,-44.583333333333336
mask,true,50.0
