Predictor variable,Categorical,Sample average
alt,false,1712.0
alt,false,1712.0
bio1,false,108.42857142857143
bio1,false,108.42857142857143
bio10,false,189.42857142857142
bio10,false,189.42857142857142
bio11,false,38.142857142857146
bio11,false,38.142857142857146
bio12,false,633.5714285714286
bio12,false,633.5714285714286
bio13,false,112.28571428571429
bio13,false,112.28571428571429
bio14,false,3.4285714285714284
bio14,false,3.4285714285714284
bio15,false,75.28571428571429
bio15,false,75.28571428571429
bio16,false,318.85714285714283
bio16,false,318.85714285714283
bio17,false,32.42857142857143
bio17,false,32.42857142857143
bio18,false,47.0
bio18,false,47.0
bio19,false,312.2857142857143
bio19,false,312.2857142857143
bio2,false,157.42857142857142
bio2,false,157.42857142857142
bio3,false,47.857142857142854
bio3,false,47.857142857142854
bio4,false,6049.428571428572
bio4,false,6049.428571428572
bio5,false,291.2857142857143
bio5,false,291.2857142857143
bio6,false,-34.142857142857146
bio6,false,-34.142857142857146
bio7,false,325.42857142857144
bio7,false,325.42857142857144
bio8,false,43.857142857142854
bio8,false,43.857142857142854
bio9,false,174.0
bio9,false,174.0
mask,true,50.0
