Predictor variable,Categorical,Sample average
alt,false,1433.6666666666667
alt,false,1433.6666666666667
bio1,false,97.0
bio1,false,97.0
bio10,false,186.0
bio10,false,186.0
bio11,false,12.0
bio11,false,12.0
bio12,false,678.3333333333334
bio12,false,678.3333333333334
bio13,false,108.0
bio13,false,108.0
bio14,false,26.0
bio14,false,26.0
bio15,false,47.666666666666664
bio15,false,47.666666666666664
bio16,false,293.6666666666667
bio16,false,293.6666666666667
bio17,false,88.33333333333333
bio17,false,88.33333333333333
bio18,false,148.33333333333334
bio18,false,148.33333333333334
bio19,false,212.0
bio19,false,212.0
bio2,false,131.66666666666666
bio2,false,131.66666666666666
bio3,false,39.333333333333336
bio3,false,39.333333333333336
bio4,false,6801.666666666667
bio4,false,6801.666666666667
bio5,false,269.3333333333333
bio5,false,269.3333333333333
bio6,false,-52.666666666666664
bio6,false,-52.666666666666664
bio7,false,322.0
bio7,false,322.0
bio8,false,138.0
bio8,false,138.0
bio9,false,145.66666666666666
bio9,false,145.66666666666666
mask,true,50.0
