Predictor variable,Categorical,Sample average
alt,false,1376.5881057268723
alt,false,1376.5881057268723
bio1,false,48.418502202643175
bio1,false,48.418502202643175
bio10,false,146.19603524229075
bio10,false,146.19603524229075
bio11,false,-45.848017621145374
bio11,false,-45.848017621145374
bio12,false,584.806167400881
bio12,false,584.806167400881
bio13,false,80.96255506607929
bio13,false,80.96255506607929
bio14,false,22.577092511013216
bio14,false,22.577092511013216
bio15,false,35.32599118942731
bio15,false,35.32599118942731
bio16,false,225.48678414096915
bio16,false,225.48678414096915
bio17,false,82.80396475770925
bio17,false,82.80396475770925
bio18,false,104.50220264317181
bio18,false,104.50220264317181
bio19,false,198.22246696035242
bio19,false,198.22246696035242
bio2,false,134.715859030837
bio2,false,134.715859030837
bio3,false,37.096916299559474
bio3,false,37.096916299559474
bio4,false,7523.685022026431
bio4,false,7523.685022026431
bio5,false,251.52422907488986
bio5,false,251.52422907488986
bio6,false,-105.81718061674009
bio6,false,-105.81718061674009
bio7,false,357.34140969162996
bio7,false,357.34140969162996
bio8,false,-2.8744493392070485
bio8,false,-2.8744493392070485
bio9,false,105.3568281938326
bio9,false,105.3568281938326
mask,true,50.0
