Predictor variable,Categorical,Sample average
alt,false,351.82758620689657
alt,false,351.82758620689657
bio1,false,144.55172413793105
bio1,false,144.55172413793105
bio10,false,247.17241379310346
bio10,false,247.17241379310346
bio11,false,34.62068965517241
bio11,false,34.62068965517241
bio12,false,1226.3103448275863
bio12,false,1226.3103448275863
bio13,false,141.72413793103448
bio13,false,141.72413793103448
bio14,false,64.93103448275862
bio14,false,64.93103448275862
bio15,false,20.275862068965516
bio15,false,20.275862068965516
bio16,false,379.58620689655174
bio16,false,379.58620689655174
bio17,false,242.3793103448276
bio17,false,242.3793103448276
bio18,false,281.62068965517244
bio18,false,281.62068965517244
bio19,false,245.17241379310346
bio19,false,245.17241379310346
bio2,false,130.44827586206895
bio2,false,130.44827586206895
bio3,false,35.172413793103445
bio3,false,35.172413793103445
bio4,false,8203.586206896553
bio4,false,8203.586206896553
bio5,false,324.58620689655174
bio5,false,324.58620689655174
bio6,false,-41.0
bio6,false,-41.0
bio7,false,365.58620689655174
bio7,false,365.58620689655174
bio8,false,152.82758620689654
bio8,false,152.82758620689654
bio9,false,86.06896551724138
bio9,false,86.06896551724138
mask,true,50.0
