X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
139.107,35.8507,train,0.0011258889006465456,13.584215863398594,0.2192097960134327
134.541,35.0587,train,0.0010157465907012768,11.786947636870009,0.20007845307858985
132.547183,35.172576,train,0.002234044986717,28.313731125998775,0.3879860775184444
133.8666667,33.65,train,0.009076254710051877,64.84070878991662,0.8639573360801436
132.95,33.3,train,0.0034016126442690613,38.126705002628995,0.5265027760432213
133.5,33.7,train,0.014261862869906017,75.53044791917884,0.9564777932173864
133.8666667,33.68333333,train,0.01581126702470848,83.16114640780069,0.969038577716702
136.3,35.2,train,0.0015925493134257471,21.86210441694681,0.2953202255790517
131.288611,34.352778,train,0.00137307806474058,18.3181699879691,0.26049647359134465
134.1,34.0,train,0.018343938218148965,91.58312641404395,0.9822548999240445
133.2,33.6,train,0.00728646239891444,58.23779179065624,0.798390920900769
136.14,33.9133,train,0.01700945453727151,88.04629738942758,0.9762067161785553
137.701,35.4304,train,3.9226135252275944E-4,3.8674183287714685,0.08259984072220772
135.882561,33.680795,train,0.008585503691357492,62.168488218757204,0.8484635477375528
134.359176,33.826259,train,0.008846070501507442,63.933065524499916,0.8568978634652782
132.471255,34.927985,train,0.0031679109213910567,36.468585923491375,0.501547047422185
133.895299,33.936931,train,0.015975795014300496,86.34535754385901,0.970138145700672
134.3,33.9667,train,0.020431946040190677,93.62642760623817,0.9887855250901305
133.2833333,33.8,train,0.00879983433831851,63.0485394923966,0.8554362713789792
133.7666667,33.8,train,0.015860657795904193,84.74649221320061,0.969372850851871
133.4333333,33.66666667,train,0.002845179407475821,34.072002947208155,0.464907619959524
133.5333333,33.75,train,0.013846277486802212,74.10435639406771,0.952315375593809
136.4,35.1,train,0.006030191789792225,52.95555947256536,0.7342822222116234
136.6,35.3,train,0.0010779182113526407,12.81145321608824,0.21093434800174904
136.245,34.0175,train,0.007660967421550311,59.73788022476203,0.8143205967669206
136.27,33.9734,train,0.021106843985294672,95.96906996412983,0.9903314754257985
133.056,33.4958,train,0.007205269880457784,57.50911216826861,0.7947610050750127
134.335491,33.950377,train,0.014517758431044976,76.9821153493606,0.9588579640492687
132.87681,34.801842,train,8.582103170405307E-4,10.071710954603782,0.1718973596204989
133.992482,34.024199,train,0.02110723120640272,97.84785263411203,0.9903322982187179
136.4,35.3,train,0.006085083554655161,53.56416784616249,0.7374686240076422
132.450363,35.115083,train,0.0030072783011360848,36.14895221778471,0.4836353630977849
134.270128,33.815426,train,0.01521333402046293,80.00784248223061,0.9646903536152965
133.81803,33.893688,train,0.017023229953383307,89.74873679792314,0.9762786431286447
130.249567,33.470483,train,0.003308069679126354,37.123109557803275,0.5166674143894966
134.373447,34.056506,train,0.0033088811063385548,37.454021531397345,0.5167536023722605
133.760785,34.053692,train,0.006717825326250675,56.08066912089703,0.7715525753802979
134.1,34.1,train,0.021523088612351977,99.9999410681997,0.9911767248512738
134.0333333,33.76666667,train,0.012891703628227622,72.71976656266986,0.9411844641319075
133.2,33.5,train,0.0022189846286887376,28.035906460396095,0.38595696866399154
133.1,33.53333333,train,0.009297735828958098,65.77044509174642,0.8704209345219089
133.0,33.5,train,0.006186397887659357,55.40884502858382,0.7432497930336925
134.195991,34.017258,train,0.01504054176801978,78.4867730821784,0.9633236321856887
134.2,34.2,train,0.0038154154105915733,39.56808878947818,0.5676652653536303
133.5833333,33.85,train,0.01572916003151863,81.58053290198865,0.9684747904273779
136.4,35.5,train,0.007749940168859364,60.51288101143203,0.8179161956953612
133.4,33.9,train,0.01193261600666178,71.43061245328929,0.9273832869230234
132.226972,34.474833,train,0.0034828362181727906,38.47496107095046,0.5348803586080453
