Predictor variable,Categorical,Sample average
alt,false,1357.0614525139665
alt,false,1357.0614525139665
bio1,false,45.79329608938548
bio1,false,45.79329608938548
bio10,false,144.47486033519553
bio10,false,144.47486033519553
bio11,false,-48.54189944134078
bio11,false,-48.54189944134078
bio12,false,635.2178770949721
bio12,false,635.2178770949721
bio13,false,84.75977653631286
bio13,false,84.75977653631286
bio14,false,27.59776536312849
bio14,false,27.59776536312849
bio15,false,32.70949720670391
bio15,false,32.70949720670391
bio16,false,234.75977653631284
bio16,false,234.75977653631284
bio17,false,99.35754189944134
bio17,false,99.35754189944134
bio18,false,124.91061452513966
bio18,false,124.91061452513966
bio19,false,203.43016759776538
bio19,false,203.43016759776538
bio2,false,132.0558659217877
bio2,false,132.0558659217877
bio3,false,36.37988826815643
bio3,false,36.37988826815643
bio4,false,7556.731843575419
bio4,false,7556.731843575419
bio5,false,250.58659217877096
bio5,false,250.58659217877096
bio6,false,-106.44692737430168
bio6,false,-106.44692737430168
bio7,false,357.0335195530726
bio7,false,357.0335195530726
bio8,false,4.787709497206704
bio8,false,4.787709497206704
bio9,false,94.92737430167598
bio9,false,94.92737430167598
mask,true,50.0
