Predictor variable,Categorical,Sample average
alt,false,231.70833333333334
alt,false,231.70833333333334
bio1,false,149.75
bio1,false,149.75
bio10,false,244.33333333333334
bio10,false,244.33333333333334
bio11,false,50.083333333333336
bio11,false,50.083333333333336
bio12,false,1176.625
bio12,false,1176.625
bio13,false,120.04166666666667
bio13,false,120.04166666666667
bio14,false,79.16666666666667
bio14,false,79.16666666666667
bio15,false,12.208333333333334
bio15,false,12.208333333333334
bio16,false,334.0416666666667
bio16,false,334.0416666666667
bio17,false,257.375
bio17,false,257.375
bio18,false,331.5416666666667
bio18,false,331.5416666666667
bio19,false,283.0416666666667
bio19,false,283.0416666666667
bio2,false,131.33333333333334
bio2,false,131.33333333333334
bio3,false,38.625
bio3,false,38.625
bio4,false,7516.291666666667
bio4,false,7516.291666666667
bio5,false,315.125
bio5,false,315.125
bio6,false,-20.791666666666668
bio6,false,-20.791666666666668
bio7,false,335.9166666666667
bio7,false,335.9166666666667
bio8,false,220.33333333333334
bio8,false,220.33333333333334
bio9,false,99.66666666666667
bio9,false,99.66666666666667
mask,true,50.0
