X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-84.34322631,36.83727952,train,0.0019018975673341192,32.69657377556121,0.51788006924042
-83.74075379,36.73797416,train,0.001936438484765886,33.30440396798254,0.5242259262356326
-83.68094214,37.77398085,train,0.008639710153339721,95.41046805910533,0.9636356977887113
-83.65763528,37.80817568,train,0.0077692953659152415,91.3282137715715,0.9492213410660002
-83.11184103,38.35563425,train,0.003064984660767709,52.525147838544164,0.6914030443482418
-82.62851717,38.60703682,train,0.0032009140937217994,54.71343520300504,0.7070816387643752
-82.97366391,35.15941701,train,0.005275868480399609,76.9745699622602,0.8678487010982028
-80.26842848,36.41508801,train,0.001445726837712002,24.26951197992806,0.4256846316665496
-83.00350447,35.22549745,train,0.0048644182981494285,72.92741607984996,0.8452550057700019
-84.96125483,36.44154296,train,0.006865033249281907,87.56807587202773,0.9281666764051929
-84.2416678,37.55411695,train,0.005233563622023778,76.44704722802265,0.8656866516443016
-84.81004219,35.88158841,train,0.0029252045923197265,51.31335132348896,0.6744046662851622
-81.88467432,35.88646838,train,0.0030746657832199428,52.83233273031594,0.6925469402340441
-83.38188558,36.85892576,train,0.003592654917273645,58.738892917871276,0.7479510540259429
-84.22654911,37.49356528,train,0.007508693182117296,89.78879608530735,0.9438827974371847
-84.79754746,36.54524205,train,0.011403666551394256,98.60576180788769,0.9874044705287731
-80.47436581,36.34018086,train,0.0017672808516391951,30.153957016748727,0.49233007481056945
-82.33967781,38.60238481,train,0.0020147142651929587,35.09623084698284,0.538299346547489
-84.8335247,36.58080473,train,0.011144232559394925,97.46568522349627,0.9860864933172884
-85.7473809,35.25173779,train,0.00417958014623828,67.39553252426013,0.7987635696047538
-83.48962977,37.91119062,train,0.007471167903681149,89.03789954637868,0.9430691715879491
-83.64416667,37.84833333,train,0.013940912031625194,100.0,0.9952408838977371
