Predictor variable,Categorical,Sample average
alt,false,1543.090909090909
alt,false,1543.090909090909
bio1,false,112.0909090909091
bio1,false,112.0909090909091
bio10,false,191.8181818181818
bio10,false,191.8181818181818
bio11,false,44.54545454545455
bio11,false,44.54545454545455
bio12,false,617.1818181818181
bio12,false,617.1818181818181
bio13,false,111.18181818181819
bio13,false,111.18181818181819
bio14,false,4.363636363636363
bio14,false,4.363636363636363
bio15,false,74.9090909090909
bio15,false,74.9090909090909
bio16,false,314.27272727272725
bio16,false,314.27272727272725
bio17,false,25.272727272727273
bio17,false,25.272727272727273
bio18,false,39.54545454545455
bio18,false,39.54545454545455
bio19,false,305.1818181818182
bio19,false,305.1818181818182
bio2,false,140.9090909090909
bio2,false,140.9090909090909
bio3,false,46.36363636363637
bio3,false,46.36363636363637
bio4,false,5887.272727272727
bio4,false,5887.272727272727
bio5,false,283.45454545454544
bio5,false,283.45454545454544
bio6,false,-21.09090909090909
bio6,false,-21.09090909090909
bio7,false,304.54545454545456
bio7,false,304.54545454545456
bio8,false,49.0
bio8,false,49.0
bio9,false,178.0909090909091
bio9,false,178.0909090909091
mask,true,50.0
