Predictor variable,Categorical,Sample average
BIOCLIM_1,false,79.71428571428571
BIOCLIM_12,false,702.6428571428571
BIOCLIM_17,false,43.25
BIOCLIM_7,false,314.10714285714283
GTOPO30_ELEVATION,false,2218.035714285714
GTOPO30_SLOPE_reduced,false,8.928571428571429
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,22.535714285714285
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,64.67857142857143
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,54.42857142857143
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,31.928571428571427
LandCover_1_Needleleaf,false,51.107142857142854
LandCover_6_Herbaceous,false,2.7142857142857144
mask,true,50.0
