Tue Dec 27 15:07:34 CST 2022
MaxEnt version 3.4.4
Checking header of /volumes/env/na_2.5min/BIOCLIM_1.asc
Checking header of /volumes/env/na_2.5min/BIOCLIM_12.asc
Checking header of /volumes/env/na_2.5min/BIOCLIM_17.asc
Checking header of /volumes/env/na_2.5min/BIOCLIM_7.asc
Checking header of /volumes/env/na_2.5min/GTOPO30_ELEVATION.asc
Checking header of /volumes/env/na_2.5min/GTOPO30_SLOPE_reduced.asc
Checking header of /volumes/env/na_2.5min/ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced.asc
Checking header of /volumes/env/na_2.5min/ISRICSOILGRIDS_new_average_phx10percent_reduced.asc
Checking header of /volumes/env/na_2.5min/ISRICSOILGRIDS_new_average_sandpercent_reduced.asc
Checking header of /volumes/env/na_2.5min/ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced.asc
Checking header of /volumes/env/na_2.5min/LandCover_1_Needleleaf.asc
Checking header of /volumes/env/na_2.5min/LandCover_6_Herbaceous.asc
Checking header of /volumes/env/na_2.5min/mask.asc
Reading samples from Tiarella_polyphylla.csv
Read samples: max memory 32178700288, total allocated 2118123520, free 2094301648, used 23821872, increment 23821872
Warning: Sample at 139.361, 36.6733 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.23277, 40.20629 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.995234, 43.02105 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 137.702361, 35.778 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.22222, 25.54333 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 137.946389, 35.975278 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 99.41669, 26.4536 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 110.58569, 25.60168 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.443333, 36.7875 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 142.524, 43.3027 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 108.6295, 31.8241 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.314444, 36.926944 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 137.85, 36.916667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.61833, 26.01 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.154444, 36.866389 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 100.22995, 26.8761 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.031389, 36.900833 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 110.78372, 31.3316 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 103.57174, 28.26272 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 111.00995, 25.89794 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 99.95801, 25.67015 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 83.93855, 28.25301 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 142.463611, 44.371667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.361, 36.8244 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.64472, 25.97806 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 110.04001, 25.74215 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.709, 42.8416 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.4969, 27.7078 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.86861, 40.67619 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 121.62889, 24.27889 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 138.9239, 37.52877 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 100.033, 25.7167 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 142.1, 44.7 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.314, 36.9269 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 105.33467, 24.68123 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 138.513533, 36.825215 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 108.0416, 32.06814 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 137.683333, 36.816667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.38199, 40.20682 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 103.85348, 31.68115 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 114.41263, 29.0101 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.37, 36.796667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 107.61685, 29.35123 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.207778, 36.955556 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 94.75, 29.45 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.605, 26.07806 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.995, 43.021 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.69803, 36.71997 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 99.95105, 26.11116 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 141.02855, 38.7588 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.56667, 38.06667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 140.0, 37.0 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.203, 36.9183 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 110.59994, 26.00537 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 137.466667, 36.466667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.178, 36.834 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.071, 36.7811 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 137.8625, 36.698056 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.174183, 36.83527 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 141.075954, 40.2277 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.66582, 27.74074 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 106.84204, 32.35291 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 94.88, 29.93 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 102.17708, 28.54981 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.178354, 36.833954 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 138.2315, 36.0503 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.174167, 36.834722 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 102.23462, 29.91416 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 102.103, 28.9403 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 94.83333, 29.96667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 100.22212, 25.58423 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 86.72833, 27.6925 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.62181, 25.79439 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 121.73333, 24.26667 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 106.083, 30.79126 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 98.76972, 28.09083 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.4185, 36.79986 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 143.34, 43.62 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.305, 36.9161 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.452311, 36.752823 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Warning: Sample at 139.366, 36.8936 in Tiarella_polyphylla.csv is outside the bounding box of environmental data, skipping
Extractor: max memory 32178700288, total allocated 2118123520, free 2083835904, used 34287616, increment 10465744
Extracting random background and sample data
Time since start: 2.088
0 points with values for all grids
No background points with data in all layers
java.lang.Exception
	at density.Utils.logError(Utils.java:218)
	at density.Utils.popupError(Utils.java:224)
	at density.Runner.popupError(Runner.java:107)
	at density.Runner.start(Runner.java:328)
	at density.MaxEnt.main(MaxEnt.java:59)
Ending
