Predictor variable,Categorical,Sample average
alt,false,2148.205882352941
alt,false,2148.205882352941
bio1,false,19.176470588235293
bio1,false,19.176470588235293
bio10,false,126.55882352941177
bio10,false,126.55882352941177
bio11,false,-83.38235294117646
bio11,false,-83.38235294117646
bio12,false,544.0294117647059
bio12,false,544.0294117647059
bio13,false,69.82352941176471
bio13,false,69.82352941176471
bio14,false,30.852941176470587
bio14,false,30.852941176470587
bio15,false,27.0
bio15,false,27.0
bio16,false,184.52941176470588
bio16,false,184.52941176470588
bio17,false,103.0
bio17,false,103.0
bio18,false,152.7058823529412
bio18,false,152.7058823529412
bio19,false,115.26470588235294
bio19,false,115.26470588235294
bio2,false,148.2058823529412
bio2,false,148.2058823529412
bio3,false,37.470588235294116
bio3,false,37.470588235294116
bio4,false,8223.676470588236
bio4,false,8223.676470588236
bio5,false,233.2058823529412
bio5,false,233.2058823529412
bio6,false,-156.7941176470588
bio6,false,-156.7941176470588
bio7,false,390.0
bio7,false,390.0
bio8,false,54.3235294117647
bio8,false,54.3235294117647
bio9,false,-19.705882352941178
bio9,false,-19.705882352941178
mask,true,50.0
