Predictor variable,Categorical,Sample average
BIOCLIM_1,false,86.3
BIOCLIM_12,false,446.0
BIOCLIM_17,false,46.8
BIOCLIM_7,false,350.8
GTOPO30_ELEVATION,false,2381.3
GTOPO30_SLOPE_reduced,false,6.6
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,23.7
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,70.7
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,38.0
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,29.2
LandCover_1_Needleleaf,false,38.6
LandCover_6_Herbaceous,false,7.2
mask,true,50.0
