Predictor variable,Categorical,Sample average
alt,false,295.425
alt,false,295.425
bio1,false,128.5875
bio1,false,128.5875
bio10,false,231.3375
bio10,false,231.3375
bio11,false,18.4
bio11,false,18.4
bio12,false,1196.38125
bio12,false,1196.38125
bio13,false,126.73125
bio13,false,126.73125
bio14,false,73.9
bio14,false,73.9
bio15,false,15.875
bio15,false,15.875
bio16,false,352.29375
bio16,false,352.29375
bio17,false,246.86875
bio17,false,246.86875
bio18,false,318.29375
bio18,false,318.29375
bio19,false,269.30625
bio19,false,269.30625
bio2,false,124.88125
bio2,false,124.88125
bio3,false,35.0
bio3,false,35.0
bio4,false,8234.03125
bio4,false,8234.03125
bio5,false,303.7625
bio5,false,303.7625
bio6,false,-49.53125
bio6,false,-49.53125
bio7,false,353.29375
bio7,false,353.29375
bio8,false,171.60625
bio8,false,171.60625
bio9,false,78.525
bio9,false,78.525
mask,true,50.0
