Predictor variable,Categorical,Sample average
alt,false,325.0
alt,false,325.0
bio1,false,127.61111111111111
bio1,false,127.61111111111111
bio10,false,173.05555555555554
bio10,false,173.05555555555554
bio11,false,85.61111111111111
bio11,false,85.61111111111111
bio12,false,948.3333333333334
bio12,false,948.3333333333334
bio13,false,185.83333333333334
bio13,false,185.83333333333334
bio14,false,3.888888888888889
bio14,false,3.888888888888889
bio15,false,86.33333333333333
bio15,false,86.33333333333333
bio16,false,494.44444444444446
bio16,false,494.44444444444446
bio17,false,20.5
bio17,false,20.5
bio18,false,30.166666666666668
bio18,false,30.166666666666668
bio19,false,486.0
bio19,false,486.0
bio2,false,118.44444444444444
bio2,false,118.44444444444444
bio3,false,54.666666666666664
bio3,false,54.666666666666664
bio4,false,3486.8888888888887
bio4,false,3486.8888888888887
bio5,false,246.11111111111111
bio5,false,246.11111111111111
bio6,false,31.11111111111111
bio6,false,31.11111111111111
bio7,false,215.0
bio7,false,215.0
bio8,false,87.33333333333333
bio8,false,87.33333333333333
bio9,false,169.11111111111111
bio9,false,169.11111111111111
mask,true,50.0
