Predictor variable,Categorical,Sample average
alt,false,2608.190476190476
alt,false,2608.190476190476
bio1,false,32.45238095238095
bio1,false,32.45238095238095
bio10,false,133.47619047619048
bio10,false,133.47619047619048
bio11,false,-60.166666666666664
bio11,false,-60.166666666666664
bio12,false,508.8095238095238
bio12,false,508.8095238095238
bio13,false,64.71428571428571
bio13,false,64.71428571428571
bio14,false,24.214285714285715
bio14,false,24.214285714285715
bio15,false,33.73809523809524
bio15,false,33.73809523809524
bio16,false,177.4047619047619
bio16,false,177.4047619047619
bio17,false,81.0952380952381
bio17,false,81.0952380952381
bio18,false,166.0
bio18,false,166.0
bio19,false,84.14285714285714
bio19,false,84.14285714285714
bio2,false,152.38095238095238
bio2,false,152.38095238095238
bio3,false,40.61904761904762
bio3,false,40.61904761904762
bio4,false,7620.333333333333
bio4,false,7620.333333333333
bio5,false,233.47619047619048
bio5,false,233.47619047619048
bio6,false,-136.83333333333334
bio6,false,-136.83333333333334
bio7,false,370.3095238095238
bio7,false,370.3095238095238
bio8,false,87.42857142857143
bio8,false,87.42857142857143
bio9,false,-36.333333333333336
bio9,false,-36.333333333333336
mask,true,50.0
