Predictor variable,Categorical,Sample average
alt,false,288.27272727272725
alt,false,288.27272727272725
bio1,false,133.27272727272728
bio1,false,133.27272727272728
bio10,false,240.0
bio10,false,240.0
bio11,false,30.454545454545453
bio11,false,30.454545454545453
bio12,false,1918.4545454545455
bio12,false,1918.4545454545455
bio13,false,239.27272727272728
bio13,false,239.27272727272728
bio14,false,107.81818181818181
bio14,false,107.81818181818181
bio15,false,28.0
bio15,false,28.0
bio16,false,630.3636363636364
bio16,false,630.3636363636364
bio17,false,357.54545454545456
bio17,false,357.54545454545456
bio18,false,620.0
bio18,false,620.0
bio19,false,391.09090909090907
bio19,false,391.09090909090907
bio2,false,80.9090909090909
bio2,false,80.9090909090909
bio3,false,25.545454545454547
bio3,false,25.545454545454547
bio4,false,8231.09090909091
bio4,false,8231.09090909091
bio5,false,300.27272727272725
bio5,false,300.27272727272725
bio6,false,-11.636363636363637
bio6,false,-11.636363636363637
bio7,false,311.90909090909093
bio7,false,311.90909090909093
bio8,false,228.0909090909091
bio8,false,228.0909090909091
bio9,false,73.18181818181819
bio9,false,73.18181818181819
mask,true,50.0
