Predictor variable,Categorical,Sample average
alt,false,1476.0
alt,false,1476.0
bio1,false,118.5
bio1,false,118.5
bio10,false,200.5
bio10,false,200.5
bio11,false,50.5
bio11,false,50.5
bio12,false,723.5
bio12,false,723.5
bio13,false,136.0
bio13,false,136.0
bio14,false,2.5
bio14,false,2.5
bio15,false,85.5
bio15,false,85.5
bio16,false,394.5
bio16,false,394.5
bio17,false,17.5
bio17,false,17.5
bio18,false,34.0
bio18,false,34.0
bio19,false,378.5
bio19,false,378.5
bio2,false,146.0
bio2,false,146.0
bio3,false,46.0
bio3,false,46.0
bio4,false,5980.0
bio4,false,5980.0
bio5,false,295.0
bio5,false,295.0
bio6,false,-17.5
bio6,false,-17.5
bio7,false,312.5
bio7,false,312.5
bio8,false,55.5
bio8,false,55.5
bio9,false,197.0
bio9,false,197.0
mask,true,50.0
