Predictor variable,Categorical,Sample average
alt,false,1232.5333333333333
alt,false,1232.5333333333333
bio1,false,132.06666666666666
bio1,false,132.06666666666666
bio10,false,211.4
bio10,false,211.4
bio11,false,64.6
bio11,false,64.6
bio12,false,573.0
bio12,false,573.0
bio13,false,106.53333333333333
bio13,false,106.53333333333333
bio14,false,2.066666666666667
bio14,false,2.066666666666667
bio15,false,81.06666666666666
bio15,false,81.06666666666666
bio16,false,304.0
bio16,false,304.0
bio17,false,18.533333333333335
bio17,false,18.533333333333335
bio18,false,33.06666666666667
bio18,false,33.06666666666667
bio19,false,291.6666666666667
bio19,false,291.6666666666667
bio2,false,145.13333333333333
bio2,false,145.13333333333333
bio3,false,46.93333333333333
bio3,false,46.93333333333333
bio4,false,5850.266666666666
bio4,false,5850.266666666666
bio5,false,304.8
bio5,false,304.8
bio6,false,-2.4
bio6,false,-2.4
bio7,false,307.2
bio7,false,307.2
bio8,false,69.8
bio8,false,69.8
bio9,false,199.8
bio9,false,199.8
mask,true,50.0
