Predictor variable,Categorical,Sample average
BIOCLIM_1,false,136.91304347826087
BIOCLIM_12,false,1318.6521739130435
BIOCLIM_17,false,267.3478260869565
BIOCLIM_7,false,354.6521739130435
GTOPO30_ELEVATION,false,248.2173913043478
GTOPO30_SLOPE_reduced,false,1.3478260869565217
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,6.565217391304348
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,52.391304347826086
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,23.0
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,22.782608695652176
LandCover_1_Needleleaf,false,5.043478260869565
LandCover_6_Herbaceous,false,2.4782608695652173
mask,true,50.0
