Predictor variable,Categorical,Sample average
alt,false,514.3421052631579
alt,false,514.3421052631579
bio1,false,126.82894736842105
bio1,false,126.82894736842105
bio10,false,223.43421052631578
bio10,false,223.43421052631578
bio11,false,23.236842105263158
bio11,false,23.236842105263158
bio12,false,1353.6447368421052
bio12,false,1353.6447368421052
bio13,false,142.10526315789474
bio13,false,142.10526315789474
bio14,false,86.63157894736842
bio14,false,86.63157894736842
bio15,false,13.776315789473685
bio15,false,13.776315789473685
bio16,false,388.3421052631579
bio16,false,388.3421052631579
bio17,false,286.0394736842105
bio17,false,286.0394736842105
bio18,false,340.8157894736842
bio18,false,340.8157894736842
bio19,false,328.5657894736842
bio19,false,328.5657894736842
bio2,false,128.6184210526316
bio2,false,128.6184210526316
bio3,false,37.18421052631579
bio3,false,37.18421052631579
bio4,false,7742.394736842105
bio4,false,7742.394736842105
bio5,false,294.82894736842104
bio5,false,294.82894736842104
bio6,false,-46.78947368421053
bio6,false,-46.78947368421053
bio7,false,341.61842105263156
bio7,false,341.61842105263156
bio8,false,141.43421052631578
bio8,false,141.43421052631578
bio9,false,124.59210526315789
bio9,false,124.59210526315789
mask,true,50.0
