Predictor variable,Categorical,Sample average
alt,false,248.5414364640884
alt,false,248.5414364640884
bio1,false,125.54696132596685
bio1,false,125.54696132596685
bio10,false,237.0
bio10,false,237.0
bio11,false,4.033149171270718
bio11,false,4.033149171270718
bio12,false,1078.2099447513813
bio12,false,1078.2099447513813
bio13,false,119.97237569060773
bio13,false,119.97237569060773
bio14,false,55.22099447513812
bio14,false,55.22099447513812
bio15,false,21.524861878453038
bio15,false,21.524861878453038
bio16,false,333.7955801104972
bio16,false,333.7955801104972
bio17,false,198.97237569060775
bio17,false,198.97237569060775
bio18,false,283.9889502762431
bio18,false,283.9889502762431
bio19,false,206.3314917127072
bio19,false,206.3314917127072
bio2,false,126.45303867403315
bio2,false,126.45303867403315
bio3,false,32.69060773480663
bio3,false,32.69060773480663
bio4,false,8984.78453038674
bio4,false,8984.78453038674
bio5,false,314.2486187845304
bio5,false,314.2486187845304
bio6,false,-67.40331491712708
bio6,false,-67.40331491712708
bio7,false,381.65193370165747
bio7,false,381.65193370165747
bio8,false,169.66298342541435
bio8,false,169.66298342541435
bio9,false,42.96132596685083
bio9,false,42.96132596685083
mask,true,50.0
