Predictor variable,Categorical,Sample average
alt,false,237.21212121212122
alt,false,237.21212121212122
bio1,false,121.33333333333333
bio1,false,121.33333333333333
bio10,false,160.0
bio10,false,160.0
bio11,false,85.81818181818181
bio11,false,85.81818181818181
bio12,false,1111.121212121212
bio12,false,1111.121212121212
bio13,false,207.87878787878788
bio13,false,207.87878787878788
bio14,false,6.242424242424242
bio14,false,6.242424242424242
bio15,false,83.72727272727273
bio15,false,83.72727272727273
bio16,false,568.7878787878788
bio16,false,568.7878787878788
bio17,false,33.333333333333336
bio17,false,33.333333333333336
bio18,false,43.03030303030303
bio18,false,43.03030303030303
bio19,false,548.3333333333334
bio19,false,548.3333333333334
bio2,false,113.72727272727273
bio2,false,113.72727272727273
bio3,false,57.696969696969695
bio3,false,57.696969696969695
bio4,false,2953.3636363636365
bio4,false,2953.3636363636365
bio5,false,227.75757575757575
bio5,false,227.75757575757575
bio6,false,32.18181818181818
bio6,false,32.18181818181818
bio7,false,195.57575757575756
bio7,false,195.57575757575756
bio8,false,88.9090909090909
bio8,false,88.9090909090909
bio9,false,155.54545454545453
bio9,false,155.54545454545453
mask,true,50.0
