Predictor variable,Categorical,Sample average
alt,false,1804.4583333333333
alt,false,1804.4583333333333
bio1,false,170.29166666666666
bio1,false,170.29166666666666
bio10,false,207.33333333333334
bio10,false,207.33333333333334
bio11,false,124.83333333333333
bio11,false,124.83333333333333
bio12,false,875.6666666666666
bio12,false,875.6666666666666
bio13,false,191.41666666666666
bio13,false,191.41666666666666
bio14,false,12.458333333333334
bio14,false,12.458333333333334
bio15,false,80.75
bio15,false,80.75
bio16,false,479.3333333333333
bio16,false,479.3333333333333
bio17,false,50.583333333333336
bio17,false,50.583333333333336
bio18,false,340.75
bio18,false,340.75
bio19,false,88.95833333333333
bio19,false,88.95833333333333
bio2,false,142.625
bio2,false,142.625
bio3,false,58.875
bio3,false,58.875
bio4,false,3259.6666666666665
bio4,false,3259.6666666666665
bio5,false,287.1666666666667
bio5,false,287.1666666666667
bio6,false,45.541666666666664
bio6,false,45.541666666666664
bio7,false,241.625
bio7,false,241.625
bio8,false,199.375
bio8,false,199.375
bio9,false,148.29166666666666
bio9,false,148.29166666666666
mask,true,50.0
