Predictor variable,Categorical,Sample average
alt,false,1789.8010204081634
alt,false,1789.8010204081634
bio1,false,31.586734693877553
bio1,false,31.586734693877553
bio10,false,132.6173469387755
bio10,false,132.6173469387755
bio11,false,-66.44897959183673
bio11,false,-66.44897959183673
bio12,false,569.5051020408164
bio12,false,569.5051020408164
bio13,false,73.27551020408163
bio13,false,73.27551020408163
bio14,false,24.841836734693878
bio14,false,24.841836734693878
bio15,false,29.627551020408163
bio15,false,29.627551020408163
bio16,false,200.69897959183675
bio16,false,200.69897959183675
bio17,false,91.05102040816327
bio17,false,91.05102040816327
bio18,false,114.66326530612245
bio18,false,114.66326530612245
bio19,false,174.2704081632653
bio19,false,174.2704081632653
bio2,false,153.74489795918367
bio2,false,153.74489795918367
bio3,false,39.326530612244895
bio3,false,39.326530612244895
bio4,false,7774.724489795918
bio4,false,7774.724489795918
bio5,false,250.0765306122449
bio5,false,250.0765306122449
bio6,false,-135.03571428571428
bio6,false,-135.03571428571428
bio7,false,385.11224489795916
bio7,false,385.11224489795916
bio8,false,0.29081632653061223
bio8,false,0.29081632653061223
bio9,false,78.72448979591837
bio9,false,78.72448979591837
mask,true,50.0
