Predictor variable,Categorical,Sample average
BIOCLIM_1,false,3.0588235294117645
BIOCLIM_12,false,635.8235294117648
BIOCLIM_17,false,106.11764705882354
BIOCLIM_7,false,357.5882352941176
GTOPO30_ELEVATION,false,2995.8823529411766
GTOPO30_SLOPE_reduced,false,8.117647058823529
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,25.764705882352942
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,58.76470588235294
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,55.588235294117645
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,55.05882352941177
LandCover_1_Needleleaf,false,51.529411764705884
LandCover_6_Herbaceous,false,25.58823529411765
mask,true,50.0
