Predictor variable,Categorical,Sample average
alt,false,164.0
alt,false,164.0
bio1,false,152.16666666666666
bio1,false,152.16666666666666
bio10,false,188.91666666666666
bio10,false,188.91666666666666
bio11,false,120.83333333333333
bio11,false,120.83333333333333
bio12,false,417.1666666666667
bio12,false,417.1666666666667
bio13,false,90.5
bio13,false,90.5
bio14,false,0.3333333333333333
bio14,false,0.3333333333333333
bio15,false,97.16666666666667
bio15,false,97.16666666666667
bio16,false,245.25
bio16,false,245.25
bio17,false,2.5
bio17,false,2.5
bio18,false,7.25
bio18,false,7.25
bio19,false,240.66666666666666
bio19,false,240.66666666666666
bio2,false,112.0
bio2,false,112.0
bio3,false,59.333333333333336
bio3,false,59.333333333333336
bio4,false,2716.0
bio4,false,2716.0
bio5,false,248.75
bio5,false,248.75
bio6,false,60.083333333333336
bio6,false,60.083333333333336
bio7,false,188.66666666666666
bio7,false,188.66666666666666
bio8,false,122.25
bio8,false,122.25
bio9,false,181.58333333333334
bio9,false,181.58333333333334
mask,true,50.0
