species_name,x,y
Heuchera parvifolia utahensis,-111.7046,37.99505
Heuchera parvifolia utahensis,-112.41464090090078,42.16497681786875
Heuchera parvifolia utahensis,-110.9009,39.76288
Heuchera parvifolia utahensis,-110.08416,40.62888
Heuchera parvifolia utahensis,-111.21409,43.397624
Heuchera parvifolia utahensis,-115.12,40.92
Heuchera parvifolia utahensis,-110.37691119726875,39.860563125407175
Heuchera parvifolia utahensis,-116.9126,38.76453
Heuchera parvifolia utahensis,-112.091672,43.147856
Heuchera parvifolia utahensis,-113.128623,43.70213
Heuchera parvifolia utahensis,-112.930003,44.072127
Heuchera parvifolia utahensis,-114.319167,39.005639
Heuchera parvifolia utahensis,-38.804639,16.898139
Heuchera parvifolia utahensis,-113.658285,42.309117
Heuchera parvifolia utahensis,-113.235887,44.680135
Heuchera parvifolia utahensis,-111.26122325846313,43.47347286452242
Heuchera parvifolia utahensis,-113.031822,43.40801
Heuchera parvifolia utahensis,-114.250351,43.643297
Heuchera parvifolia utahensis,-111.884658,40.776335
Heuchera parvifolia utahensis,-114.72113897751596,38.683749158274296
Heuchera parvifolia utahensis,-111.311545,43.093243
Heuchera parvifolia utahensis,-112.361408,42.681692
Heuchera parvifolia utahensis,-116.262467,44.214867
Heuchera parvifolia utahensis,-115.51940624237189,40.26157775741188
Heuchera parvifolia utahensis,-113.719816,44.214505
Heuchera parvifolia utahensis,-109.772617,37.774533
Heuchera parvifolia utahensis,-111.978322,42.616372
Heuchera parvifolia utahensis,-112.67026704758189,43.50086222666727
Heuchera parvifolia utahensis,-111.31154,43.09324
Heuchera parvifolia utahensis,-114.7203,38.68377
Heuchera parvifolia utahensis,-112.84544,44.081493
Heuchera parvifolia utahensis,-116.8799,40.3996
Heuchera parvifolia utahensis,-112.662488,43.501298
Heuchera parvifolia utahensis,-112.4138,42.165
Heuchera parvifolia utahensis,-113.022785,43.39612
Heuchera parvifolia utahensis,-115.5185,40.26158
Heuchera parvifolia utahensis,-112.688398,44.358408
Heuchera parvifolia utahensis,-112.715552,44.246019
Heuchera parvifolia utahensis,-113.1307,42.12074
Heuchera parvifolia utahensis,-111.081421,39.385526
Heuchera parvifolia utahensis,-115.8236,39.59271
Heuchera parvifolia utahensis,-111.400208,44.20079
Heuchera parvifolia utahensis,-111.258202,44.621785
Heuchera parvifolia utahensis,-113.66619,43.914022
Heuchera parvifolia utahensis,-115.5185,40.2616
Heuchera parvifolia utahensis,-111.128497,43.368858
Heuchera parvifolia utahensis,-115.5375,40.20336
Heuchera parvifolia utahensis,-111.321596,42.391038
Heuchera parvifolia utahensis,-116.41215,44.007464
Heuchera parvifolia utahensis,-111.47684,42.906718
Heuchera parvifolia utahensis,-112.425996,42.191535
Heuchera parvifolia utahensis,-110.252709,39.64158
Heuchera parvifolia utahensis,-116.943083,48.605217
Heuchera parvifolia utahensis,-115.4867,39.30963
Heuchera parvifolia utahensis,-113.57722,42.41278
Heuchera parvifolia utahensis,-113.722269,42.04755
Heuchera parvifolia utahensis,-117.0311,39.65707
Heuchera parvifolia utahensis,-109.886366,43.280204
Heuchera parvifolia utahensis,-115.405361,40.6375
Heuchera parvifolia utahensis,-115.792217,44.34195
Heuchera parvifolia utahensis,-111.128496,43.368857
Heuchera parvifolia utahensis,-117.6514,40.90898
Heuchera parvifolia utahensis,-113.718226,44.193338
Heuchera parvifolia utahensis,-116.309624,45.197195
Heuchera parvifolia utahensis,-113.6958,42.22177
Heuchera parvifolia utahensis,-110.3762,39.86064
Heuchera parvifolia utahensis,-111.53078,42.979297
