X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
131.7,33.0,train,0.0022446712657018153,31.166484939452257,0.4293292459107355
130.4,33.5,train,0.005289574466955318,54.364714879682566,0.7333620355276815
131.2,31.7,train,0.0037405882159065296,40.80383773790449,0.6073246777105263
135.880774,34.268446,train,0.014417038410088007,91.72765439669986,0.9727530770015883
135.742,34.4618,train,0.006764138718613735,60.326708283637075,0.8155462927994717
135.9,34.5,train,0.011548379746158912,82.62627770854155,0.944197551002826
132.74875,35.423139,train,0.0011045623808387632,13.82673756867674,0.2412097517192947
135.615,34.4416,train,0.00510432866464595,50.73967833066605,0.7207284280283237
130.79779,32.70971,train,0.010583610392825215,74.89108010902791,0.9289834176933364
130.635657,33.315352,train,0.005206434824294571,53.30947526740799,0.727764261084811
131.434712,33.243874,train,0.01131839709506459,80.33469833901972,0.9408964866345083
130.5,33.6,train,0.002461724440173268,32.35825636149226,0.4594587833577811
130.853889,33.706667,train,0.0016534119964225352,22.884120527074717,0.3384616276171787
131.513056,33.197778,train,0.0015053593087168938,21.023616536656252,0.31352739188556333
131.182,32.8198,train,0.012478652155041415,86.2379739971902,0.9557726715007239
131.109,32.9572,train,0.013184835393955709,87.55687599464245,0.9629277817068842
131.0,32.5,train,0.0120764307795624,84.99035266089408,0.9510960621513193
131.1,33.2,train,0.013359920258272017,88.89265134135375,0.9645148539602545
135.8,34.9,train,0.021202400873458163,100.0,0.9950007893413659
130.7,32.4,train,0.016105199537839236,96.22153669596122,0.9821309617565456
130.249567,33.470483,train,0.0023945135837360617,32.11204940427682,0.45030319163733257
131.101,32.3117,train,0.008458582215131343,68.12203298600144,0.8792215988816873
131.21,31.8513,train,0.0033306249578495904,39.0493886931026,0.564962234224973
131.3,33.4,train,0.007439679575484861,63.193866530211444,0.8441987723405158
133.2,33.8,train,0.016582227665780075,97.87977260900796,0.9841390472743646
131.215,33.1758,train,0.014451334291411119,94.61105058398371,0.972985599811221
131.2,32.9,train,0.010849701859128624,79.20287013351484,0.9335521648942589
130.9,33.5,train,0.009538362140552174,70.89973500988916,0.9077851935347463
130.8,31.1,train,0.001718105976768035,24.572415476584055,0.34907073606366523
133.015,33.480556,train,0.0014833954398813865,20.51625196118735,0.3097491449573504
136.05,34.516667,train,0.005567939744636342,55.45668310115682,0.7512798474231333
