Predictor variable,Categorical,Sample average
alt,false,2173.4615384615386
alt,false,2173.4615384615386
bio1,false,161.84615384615384
bio1,false,161.84615384615384
bio10,false,183.76923076923077
bio10,false,183.76923076923077
bio11,false,134.6153846153846
bio11,false,134.6153846153846
bio12,false,1096.4615384615386
bio12,false,1096.4615384615386
bio13,false,229.07692307692307
bio13,false,229.07692307692307
bio14,false,12.076923076923077
bio14,false,12.076923076923077
bio15,false,90.0
bio15,false,90.0
bio16,false,613.7692307692307
bio16,false,613.7692307692307
bio17,false,43.30769230769231
bio17,false,43.30769230769231
bio18,false,341.38461538461536
bio18,false,341.38461538461536
bio19,false,54.69230769230769
bio19,false,54.69230769230769
bio2,false,149.53846153846155
bio2,false,149.53846153846155
bio3,false,67.15384615384616
bio3,false,67.15384615384616
bio4,false,1940.6923076923076
bio4,false,1940.6923076923076
bio5,false,270.6923076923077
bio5,false,270.6923076923077
bio6,false,48.76923076923077
bio6,false,48.76923076923077
bio7,false,221.92307692307693
bio7,false,221.92307692307693
bio8,false,173.0
bio8,false,173.0
bio9,false,143.92307692307693
bio9,false,143.92307692307693
mask,true,50.0
