Predictor variable,Categorical,Sample average
alt,false,869.3684210526316
alt,false,869.3684210526316
bio1,false,75.15789473684211
bio1,false,75.15789473684211
bio10,false,153.1315789473684
bio10,false,153.1315789473684
bio11,false,3.6578947368421053
bio11,false,3.6578947368421053
bio12,false,1187.6315789473683
bio12,false,1187.6315789473683
bio13,false,196.6315789473684
bio13,false,196.6315789473684
bio14,false,19.86842105263158
bio14,false,19.86842105263158
bio15,false,59.078947368421055
bio15,false,59.078947368421055
bio16,false,558.2105263157895
bio16,false,558.2105263157895
bio17,false,89.6842105263158
bio17,false,89.6842105263158
bio18,false,98.71052631578948
bio18,false,98.71052631578948
bio19,false,516.1842105263158
bio19,false,516.1842105263158
bio2,false,123.60526315789474
bio2,false,123.60526315789474
bio3,false,41.6578947368421
bio3,false,41.6578947368421
bio4,false,5908.105263157895
bio4,false,5908.105263157895
bio5,false,248.76315789473685
bio5,false,248.76315789473685
bio6,false,-45.026315789473685
bio6,false,-45.026315789473685
bio7,false,293.7894736842105
bio7,false,293.7894736842105
bio8,false,17.236842105263158
bio8,false,17.236842105263158
bio9,false,144.1315789473684
bio9,false,144.1315789473684
mask,true,50.0
