associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera,,magnoliopsida,dicots,,,anuja parikh,,,north america,1000.0,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,,2018-07-13T11:28:08.613961+00:00,0.2028985507246377,,,,,,ea52088cb6284df567edd91f1d036defdc0b06ba,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonrank_added', 'dwc_multimedia_added', 'dwc_phylum_added', 'dwc_scientificnameauthorship_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'dwc_datasetid_added', 'gbif_vernacularname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_taxonid_added', 'idigbio_isocountrycode_added', 'gbif_canonicalname_added', 'gbif_taxon_corrected', 'dwc_order_added', 'dwc_class_added']",,heuchera,,"{'lat': 34.21781, 'lon': -117.969}",,false,false,,,,,ucr,,,plantae,,,,,,,"upper glen canyon, 0.5 km north of monrovia peak, just south of rincon red box road, under powerlines",,,,,,,1460.0,,ucr-bps-238650,saxifragales,tracheophyta,['dd1b8c0b-280f-4cd3-979a-ad7464c5c9b5\\\\ucr-bps-238650'],3370,dd1b8c0b-280f-4cd3-979a-ad7464c5c9b5,heuchera caespitosa,,180,california,3032645,accepted,genus,,333098b8-6645-491b-ab63-e6b369d69399,,,,,Heuchera caespitosa,-117.969,34.21781
,,preservedspecimen,,heuchera caespitosa,ucr0048364,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1998-10-03,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,08b4109291f5699d4ff2d867191289cd7426c36b,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.30167, 'lon': -117.66917}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"upper fish fork san gabriel river, c. 1 mile east (upstream) from upper fish fork campground",,,,dfb12c53-4c74-48e5-b1bc-8b5c369a4b7a,,,2012.0,,ucr-bps-190059,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1609408', 'urn:uuid:826f05ef-76ba-4ead-bfeb-e19b59a7f8bf', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-190059']",7019,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,276,california,3032649,accepted,species,,34204ae8-6b45-49ed-82db-1b1f879a4081,1998-10-3,,,,Heuchera caespitosa,-117.66917,34.30167
,,preservedspecimen,,heuchera caespitosa,dav395250,magnoliopsida,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,r.g. swinney,,,north america,1000.0,united states,usa,los angeles county,7ddf754f-d193-4cc9-b351-99906754a03b,1998-07-28,2022-03-11T04:21:25.522819+00:00,0.3188405797101449,,,,,,91b6d83dfc97a8ce52114dc280e55b21f5089b52,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.2175, 'lon': -117.69806}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,dav,,,plantae,,,,,,,"los angeles county: san gabriel mtns., south fork of cow canyon at and above fallen leaf spring, to 0.2 mi. south of glendora ridge rd.",,,1427.0,28b03327-53cc-46fa-95aa-3d3412440430,,,1366.0,,ce9e165a-6ed0-41a5-bf48-fda8ce60e286,saxifragales,tracheophyta,"['b9ab58cf-785e-44a7-a873-1966e14a6715\\\\1406163', 'b9ab58cf-785e-44a7-a873-1966e14a6715\\\\ce9e165a-6ed0-41a5-bf48-fda8ce60e286', 'urn:uuid:ce9e165a-6ed0-41a5-bf48-fda8ce60e286']",6517,b9ab58cf-785e-44a7-a873-1966e14a6715,heuchera caespitosa,caespitosa,209,california,3032649,accepted,species,,a3f0d0ec-7005-437f-8c20-66d21495c6b3,28 jul 1998,,,,Heuchera caespitosa,-117.69806,34.2175
,,preservedspecimen,,heuchera caespitosa,ucr0048504,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,fordyce grinnell jr,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1911-08-00,2022-03-11T04:17:45.652829+00:00,0.2608695652173913,,,,,,11919e8265d959cc7b10f19474964e9bc2082841,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.22397, 'lon': -118.05917}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,mt. wilson,,,,6b482688-0331-4132-baa2-e67ffbf8eb4b,,,1795.0,,ucr-bps-70857,saxifragales,tracheophyta,"['urn:uuid:11485658-a295-479e-b9fb-e7fb94c451d1', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-70857', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1500854']",s.n.,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,,california,3032649,accepted,species,,c2f11db3-f168-489f-85fb-0c8bc95e84b2,1911-8,,,,Heuchera caespitosa,-118.05917,34.22397
,,preservedspecimen,,heuchera caespitosa,ucr0048385,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,san bernardino,7ddf754f-d193-4cc9-b351-99906754a03b,1994-07-22,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,ad67cf2d43bbc6576045606c4f4fcbdb5b97b277,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.24389, 'lon': -117.61056}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"lost creek canyon, tributary to icehouse canyon, east of sheep flat, west of shortcut ridge",,,,f37565bc-90ad-45df-8939-e8d13cd5efc3,,,2073.0,,ucr-bps-99621,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1500850', 'urn:uuid:5fbacb36-cde4-4b44-bf5c-54cbdd596709', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-99621']",3082,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,203,california,3032649,accepted,species,,74bd11fe-05bc-43d9-a201-e30f2ef87098,1994-7-22,,,,Heuchera caespitosa,-117.61056,34.24389
,,preservedspecimen,,heuchera caespitosa,ucr0048378,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,anuja parikh; nathan gale,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,2010-06-29,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,49e9c8c2bc07df547d03e90fb6a3daebbdf071d6,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.21781, 'lon': -117.969}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"upper glen canyon, 0.5 km north of monrovia peak, just south of rincon red box road, under powerlines",,,,1321b30b-2cee-4afd-9c6a-76e249cfa889,,,1460.0,,ucr-bps-238650,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-238650', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1656983', 'urn:uuid:23dc4a08-f95e-47aa-a13f-e0ad0c59af11']",3370,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,180,california,3032649,accepted,species,,0d612144-248a-4aec-9f21-208b7c36dec0,2010-6-29,,,,Heuchera caespitosa,-117.969,34.21781
,,preservedspecimen,,heuchera caespitosa,125063,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,"anuja parikh, n. gale",,,north america,200.0,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,2010-06-29,2021-11-03T11:54:56.893609+00:00,0.3188405797101449,,,,,,3dd3099148da943b2930adcff04fc38ce240d328,saxifragaceae,,"['dwc_datasetid_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.217804147519985, 'lon': -117.96989832063538}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"upper glen cyn, 0.5 km n of monrovia peak, just s of rincon red box rd",,,,,,,1460.0,,d99bf984-ce29-4da4-b497-1f78ca91f79b,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\140571', 'urn:uuid:cc2fa471-6af4-489a-98a2-9b1522682718', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\d99bf984-ce29-4da4-b497-1f78ca91f79b']",3370,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,180,california,3032649,accepted,species,,91a7ecf4-f6a4-4515-bf85-5fa2a48fbcfb,2010-6-29,,,,Heuchera caespitosa,-117.96989832063538,34.217804147519985
,,preservedspecimen,,heuchera caespitosa,ucr0048369,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,mark a. elvin; orlando mistretta,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1995-09-15,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,10df220ab15ba93f813aac1a602448c58bc54ca1,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.23358, 'lon': -117.67175}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,glendora saddle up trail to lookout mountain,,,,f8ef9508-d419-460a-8118-09726ab4917d,,,1494.0,,ucr-bps-204193,saxifragales,tracheophyta,"['urn:uuid:c56f1a3d-53fc-4705-bf9d-ef194502b461', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1631447', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-204193']",100,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,258,california,3032649,accepted,species,,f4d3c0b5-3dd5-4a4c-910f-8c89135b0b36,1995-9-15,,,,Heuchera caespitosa,-117.67175,34.23358
,,preservedspecimen,,heuchera caespitosa,ucr0048373,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,naomi fraga; elizabeth a. kempton,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,2008-07-02,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,bde860c78f1aba65b50b248e8ca4bed34638d434,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.34658, 'lon': -117.82978}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,north slope of mount islip from little jimmy campground to the summit,,,,ecc77cf4-d33d-4f15-9610-af454efe679c,,,2287.0,,ucr-bps-204261,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1621821', 'urn:uuid:ff3c67a0-971e-4447-ae23-fd72bab63183', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-204261']",2304,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,184,california,3032649,accepted,species,,6265df2f-5a71-411d-a831-67a2e85fdbe1,2008-7-2,,,,Heuchera caespitosa,-117.82978,34.34658
,,preservedspecimen,,heuchera caespitosa,ucr0048376,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,frank w. peirson,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1924-05-27,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,5018fb272c9d2893dc8a30227edadadfb19f2f4a,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.28472, 'lon': -118.12056}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"north slope, strawberry peak",,,,034263a2-403b-4969-afce-b67f23bfa1d4,,,1753.0,,ucr-bps-129355,saxifragales,tracheophyta,"['urn:uuid:642ad38c-56e1-42d6-9b40-eced4786dfa5', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-129355', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1543501']",4639,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,148,california,3032649,accepted,species,,5c6431aa-3d2c-4368-b074-7c3b3795b549,1924-5-27,,,,Heuchera caespitosa,-118.12056,34.28472
,,preservedspecimen,,heuchera caespitosa,ucr0048382,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,san bernardino,7ddf754f-d193-4cc9-b351-99906754a03b,1994-06-20,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,fd34fc95adfbdaf9d7e8bfc0a0a0cc5774a8baca,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.22833, 'lon': -117.50972}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"south fork lytle creek, in tributary to s fork, at about 0.25 mile west of bonita falls canyon, c. 0.5 mile upstream in the tributary, at a large waterfall",,,,74efb27f-dae3-49ad-b11c-68033704b9c4,,,1098.0,,ucr-bps-100480,saxifragales,tracheophyta,"['urn:uuid:c2126546-95cc-448a-ac1c-32d36a732e18', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1500846', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-100480']",2951,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,171,california,3032649,accepted,species,,d06a9c4b-36b4-4d04-9e15-0b190f571f07,1994-6-20,,,,Heuchera caespitosa,-117.50972,34.22833
