associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera,ucr0048377,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,2015-06-30,2022-03-11T04:17:45.652829+00:00,0.30434782608695654,,,,,,b04fc17eae5c45e6df3f39cf3205083dcf836b99,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.21667, 'lon': -117.68944}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"sunset peak summit, just ne of san dimas experimental forest",,,,eb76f36e-a29c-4b36-9d46-7f655c54027d,,,1758.0,,ucr-bps-289356,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\3600052', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-289356', 'urn:uuid:f24b1fe5-a40b-4f99-bd4c-b8ad96c06328']",17384,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera cespitosa,cespitosa,181,california,3032645,accepted,genus,,4e0b64ab-4e79-4513-928b-398b7674e532,2015-6-30,,,,Heuchera cespitosa,-117.68944,34.21667
,,preservedspecimen,,heuchera,sbbg217925,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,r. burgess; p. munro,,,north america,300.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,2003-06-20,2021-12-17T12:41:00.916583+00:00,0.3188405797101449,,,,,,7ec4476da5d0c4dd80284894535dc68bba26e1c4,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.5264, 'lon': -119.1798}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"rose valley falls, base of upper falls",,,,a1c79531-a643-4d06-b166-181384a4ede8,,,1082.0,,508ca213-4275-40ce-bca4-98b027be7557,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\508ca213-4275-40ce-bca4-98b027be7557', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\4571883', 'urn:uuid:508ca213-4275-40ce-bca4-98b027be7557']",5933,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera cespitosa,cespitosa,171,california,3032645,accepted,genus,,8eb76d3a-a68a-44c4-92d5-b90b64b18421,,,,,Heuchera cespitosa,-119.1798,34.5264
,,preservedspecimen,,heuchera,sbbg229565,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,r. burgess; p. munro,,,north america,600.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,2003-06-08,2021-12-17T12:41:00.916583+00:00,0.3333333333333333,,,,,,3a81290299719ba5117cfe0cf186b70e47e5493b,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.5912, 'lon': -119.3328}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"upper sespe drainage, riparian area along ladybug canyon, southwest of chorro grande trail",,,,231427e9-4366-4e26-81da-2eae508bcbfc,,,1311.0,,c5dbc4b6-f734-4e8c-b8f8-530207b339b0,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\5021053', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\c5dbc4b6-f734-4e8c-b8f8-530207b339b0']",5891,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera cespitosa,cespitosa,159,california,3032645,accepted,genus,,478b8abe-2ca0-4801-a384-8ccc9c9d02be,"jun 8, 2003",,,,Heuchera cespitosa,-119.3328,34.5912
