associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera,bm000602933,magnoliopsida,bot,,,a. nelson & e.e. nelson,,,north america,,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,,2022-02-07T13:10:31.725582+00:00,0.21739130434782608,,,,,,e53ec76adb7f400426d6d24677488567da820661,saxifragaceae,5687,"['geopoint_datum_missing', 'dwc_taxonrank_added', 'gbif_canonicalname_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'dwc_datasetid_added', 'dwc_scientificnameauthorship_replaced', 'dwc_taxonid_added', 'idigbio_isocountrycode_added', 'dwc_multimedia_added', 'gbif_vernacularname_added', 'gbif_taxon_corrected', 'dwc_phylum_replaced', 'dwc_parentnameusageid_added', 'dwc_class_added', 'taxon_match_failed', 'dwc_kingdom_added']",,heuchera,,"{'lat': 43.0758, 'lon': -107.2903}",,true,true,magnoliophyta; saxifragales; saxifragaceae,,,,nhmuk,,,plantae,,,,,,,,,,,b2f77d17-69f7-4b1c-b63a-bf4d354f4e55;4c7961f5-f70f-4813-b92e-ecf1d283e7f4,,,,,3412158b-3abf-43c1-aae6-8c2ee46a46fa,saxifragales,tracheophyta,"['3c9420c9-c4a8-47dc-88b7-b5638ca5e716\\\\4982817', '3c9420c9-c4a8-47dc-88b7-b5638ca5e716\\\\3412158b-3abf-43c1-aae6-8c2ee46a46fa', '3c9420c9-c4a8-47dc-88b7-b5638ca5e716\\\\2377188']",5687,3c9420c9-c4a8-47dc-88b7-b5638ca5e716,heuchera saxicola e.e.nelson,saxicola,187,wyoming,3032645,accepted,genus,isotype,f1a4074f-e9cb-418d-bb75-ceca3bd941fb,,,,,Heuchera saxicola e.e.nelson,-107.2903,43.0758
