associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera,l.1870631,magnoliopsida,botany,,,horre?s de haas rh,,,north america,,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,1977-07-15,2022-02-07T13:03:16.853440+00:00,0.18840579710144928,,,,,,feb8768404d547826f1347cfff7af44613f14de7,saxifragaceae,,"['rev_geocode_lon_sign', 'rev_geocode_corrected', 'geopoint_low_precision', 'rev_geocode_mismatch', 'dwc_country_replaced', 'dwc_multimedia_added', 'dwc_phylum_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'dwc_datasetid_added', 'gbif_taxon_corrected', 'dwc_parentnameusageid_added', 'dwc_taxonid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_class_replaced']",,heuchera,,"{'lat': 38.133333, 'lon': -106.75}",,true,true,plantae|magnoliopsidae|saxifragales|saxifragaceae,,,,,naturalis biodiversity center,,plantae,,,,,,,"colorado, ? 50 km ten z.o. van gunnison.",,,,9c72be82-4a3b-4330-ab98-b1c1fe2cf393,,,,,https://data.biodiversitydata.nl/naturalis/specimen/l.1870631,saxifragales,tracheophyta,"['fabcdc12-9d29-4bd2-912b-176e71818144\\\\l.1870631@brahms', 'fabcdc12-9d29-4bd2-912b-176e71818144\\\\https://data.biodiversitydata.nl/naturalis/specimen/l.1870631']","horre?s de haas, rh  1811",fabcdc12-9d29-4bd2-912b-176e71818144,heuchera  l.,,196,,3032645,accepted,genus,,cf6aa3fc-df41-425e-9329-b5caf7bf4a11,,,,,Heuchera  l.,-106.75,38.133333
