associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,7dece43d-d2b5-4e14-b8f0-1f644400ced9,,s.m.b. (sister mary benita?),,,north america,7500.0,united states,usa,johnson,7ddf754f-d193-4cc9-b351-99906754a03b,1950-07-18,2021-11-03T12:14:31.450541+00:00,0.2318840579710145,,,,,,067123d964b1ccd31ea13816403e3dbe9eb69e15,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 41.657664, 'lon': -91.532228}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,bdi,,,plantae,,,,,,,south of iowa city,,,,,,,,,d0d25416-90bd-48aa-aad9-c9496579cbc4,saxifragales,tracheophyta,"['c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\d0d25416-90bd-48aa-aad9-c9496579cbc4', 'urn:uuid:d0d25416-90bd-48aa-aad9-c9496579cbc4', 'c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\7722800']",108,c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf,heuchera hispida,pilosissima,199,iowa,3032648,accepted,species,,7bee5927-a223-4b35-b188-251bfe856af1,7/18/1950,,,,Heuchera hispida,-91.532228,41.657664
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,7dece43d-d2b5-4e14-b8f0-1f644400ced9,,"shimek, b.",,,north america,7500.0,united states,usa,johnson,7ddf754f-d193-4cc9-b351-99906754a03b,1921-06-09,2021-11-03T12:14:31.450541+00:00,0.21739130434782608,,,,,,b1327c9306be542be267c6cc5da84e487ec39e64,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 41.657664, 'lon': -91.532228}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,bdi,,,plantae,,,,,,,east of iowa city,,,,,,,,,ff6f0e79-7092-4dbd-8679-fa6528d99e28,saxifragales,tracheophyta,"['urn:uuid:ff6f0e79-7092-4dbd-8679-fa6528d99e28', 'c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\ff6f0e79-7092-4dbd-8679-fa6528d99e28', 'c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\7722799']",,c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf,heuchera hispida,pilosissima,160,iowa,3032648,accepted,species,,0709c3db-650a-4365-ac64-54c442d4ffa6,6/9/1921,,,,Heuchera hispida,-91.532228,41.657664
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,4f4130e3-a422-4109-a931-c5e0219f6693,,"mills, h.r.",,,north america,4400.0,united states,usa,linn,7ddf754f-d193-4cc9-b351-99906754a03b,1906-06-17,2021-11-03T12:23:15.504170+00:00,0.2318840579710145,,,,,,0a89d9c7abca2a060efbf89a6d9eaafac223f337,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 42.049464, 'lon': -91.597334}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,movc,,,plantae,,,,,,,marion,,,,,,,,,088d33a9-5f62-454a-b273-0a62d8d723ce,saxifragales,tracheophyta,"['945d6d7d-c768-4189-be9d-f693104d590c\\\\088d33a9-5f62-454a-b273-0a62d8d723ce', '945d6d7d-c768-4189-be9d-f693104d590c\\\\20382129', 'urn:uuid:088d33a9-5f62-454a-b273-0a62d8d723ce']",247,945d6d7d-c768-4189-be9d-f693104d590c,heuchera hispida,pilosissima,168,iowa,3032648,accepted,species,,28ebcaa3-6a59-4809-b657-cfa0c033c712,17 jun 1906,,,,Heuchera hispida,-91.597334,42.049464
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,82bf9bb5-a4bf-4cc8-af8e-38c88c1b41ab,,"shimek, b.",,,north america,3000.0,united states,usa,johnson,7ddf754f-d193-4cc9-b351-99906754a03b,1921-06-09,2021-11-03T12:18:44.940876+00:00,0.2028985507246377,,,,,,59bc2c67af666493e97e496ba4a719e55a013d40,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 41.612776, 'lon': -91.465397}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,sau,,,plantae,,,,,,,east of iowa city,,,,,,,,,dee7e508-4e2e-41d0-adef-a6d35d791c3d,saxifragales,tracheophyta,"['ac8c109d-b69c-4359-87f4-8714f8c8a65d\\\\11084482', 'urn:uuid:dee7e508-4e2e-41d0-adef-a6d35d791c3d', 'ac8c109d-b69c-4359-87f4-8714f8c8a65d\\\\dee7e508-4e2e-41d0-adef-a6d35d791c3d']",,ac8c109d-b69c-4359-87f4-8714f8c8a65d,heuchera hispida,pilosissima,160,iowa,3032648,accepted,species,,ecd9e608-a8b0-4e69-ae9a-e9011bb78426,,,,,Heuchera hispida,-91.465397,41.612776
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,82bf9bb5-a4bf-4cc8-af8e-38c88c1b41ab,,"shimek, b.",,,north america,300.0,united states,usa,cerro gordo,7ddf754f-d193-4cc9-b351-99906754a03b,1921-06-25,2021-11-03T12:18:44.940876+00:00,0.2028985507246377,,,,,,195d85099496fc95c73ca8dbbbc6ecfc1b160b91,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 43.170995, 'lon': -93.177071}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,sau,,,plantae,,,,,,,east of mason city. north of buffalo slough.,,,,,,,,,148a65c4-fddb-4c76-9616-4149700c5a27,saxifragales,tracheophyta,"['ac8c109d-b69c-4359-87f4-8714f8c8a65d\\\\148a65c4-fddb-4c76-9616-4149700c5a27', 'urn:uuid:148a65c4-fddb-4c76-9616-4149700c5a27', 'ac8c109d-b69c-4359-87f4-8714f8c8a65d\\\\11084481']",,ac8c109d-b69c-4359-87f4-8714f8c8a65d,heuchera hispida,pilosissima,176,iowa,3032648,accepted,species,,e62a8877-b821-472e-b380-0d6c155de5fc,,,,,Heuchera hispida,-93.177071,43.170995
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,7dece43d-d2b5-4e14-b8f0-1f644400ced9,,"shimek, b.",,,north america,1500.0,united states,usa,clayton,7ddf754f-d193-4cc9-b351-99906754a03b,1919-07-29,2021-11-03T12:14:31.450541+00:00,0.21739130434782608,,,,,,d2d3af90b3e79d53a25ced0f0c8a2f5505850e0e,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 42.980342, 'lon': -91.167812}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,bdi,,,plantae,,,,,,,near point lookout. mcgregor heights.,,,,,,,,,5f2ad426-0439-4e4e-b425-d544fe55052f,saxifragales,tracheophyta,"['c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\7722797', 'urn:uuid:5f2ad426-0439-4e4e-b425-d544fe55052f', 'c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\5f2ad426-0439-4e4e-b425-d544fe55052f']",,c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf,heuchera hispida,pilosissima,210,iowa,3032648,accepted,species,,6a6532f6-b452-46bd-ac94-05354c81dece,7/29/1919,,,,Heuchera hispida,-91.167812,42.980342
,,preservedspecimen,,heuchera pilosissima,,magnoliopsida,,7dece43d-d2b5-4e14-b8f0-1f644400ced9,,"shimek, b.",,,north america,300.0,united states,usa,cerro gordo,7ddf754f-d193-4cc9-b351-99906754a03b,1920-07-06,2021-11-03T12:14:31.450541+00:00,0.2318840579710145,,,,,,02d5c3d784175bc5da2a3237212b4d8e48854978,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 43.170995, 'lon': -93.177071}",,false,false,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera,,,,bdi,,,plantae,,,,,,,mason city. ne of buffalo slough.,,,,,,,,,1376ec82-2ce5-4b3f-a96c-76cbf097ff8c,saxifragales,tracheophyta,"['c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\1376ec82-2ce5-4b3f-a96c-76cbf097ff8c', 'urn:uuid:1376ec82-2ce5-4b3f-a96c-76cbf097ff8c', 'c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf\\\\7722798']",,c1e2b821-96a2-422f-a1fe-7a53aaa2e9bf,heuchera hispida,pilosissima,188,iowa,3032648,accepted,species,,c18375e0-51a6-4e05-a0d7-8bba07f82313,7/6/1920,,,,Heuchera hispida,-93.177071,43.170995
