associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera rubescens versicolor,l.4160410,magnoliopsida,botany,,,worthington rd,,,north america,,united states,usa,,7ddf754f-d193-4cc9-b351-99906754a03b,1989-06-08,2020-09-09T13:13:10.968983+00:00,0.17391304347826086,,,,,,67634be3eaa6e0e32a46179293eefe85b490eecf,saxifragaceae,,"['dwc_country_replaced', 'dwc_phylum_added', 'dwc_taxonrank_replaced', 'dwc_specificepithet_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'dwc_datasetid_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_infraspecificepithet_replaced', 'dwc_parentnameusageid_added', 'dwc_taxonid_added', 'idigbio_isocountrycode_added', 'dwc_multimedia_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_class_replaced', 'gbif_reference_added', 'dwc_originalnameusageid_added']",,heuchera,,"{'lat': 31.900556, 'lon': -106.491667}",,true,true,plantae|magnoliopsidae|saxifragales|saxifragaceae,,,versicolor,,naturalis biodiversity center,,plantae,,,,,,,,,,,47d33f69-776f-40e3-ad2a-e75caa5cf6d6,,,,,https://data.biodiversitydata.nl/naturalis/specimen/l.4160410,saxifragales,tracheophyta,"['fabcdc12-9d29-4bd2-912b-176e71818144\\\\https://data.biodiversitydata.nl/naturalis/specimen/l.4160410', 'fabcdc12-9d29-4bd2-912b-176e71818144\\\\l.4160410@brahms']","worthington, rd  17958",fabcdc12-9d29-4bd2-912b-176e71818144,heuchera versicolor greene var. leptomeria (greene) kearney & peebles,rubescens,159,,3754487,accepted,variety,,4d3de002-34c6-48cc-9c23-8033e4b99165,,,,,Heuchera versicolor greene var. leptomeria (greene) kearney & peebles,-106.491667,31.900556
