associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera rubescens,lob106784,magnoliopsida,,3818e5a2-b6a4-11e8-b408-001a64db2964,,don shipley,,,north america,5884.0,united states,usa,riverside,7ddf754f-d193-4cc9-b351-99906754a03b,1955-07-07,2021-11-03T11:56:18.270205+00:00,0.3188405797101449,,,,,,9b1c242874793411f52a6647f8c9e036ee0fc4b6,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 33.814463, 'lon': -116.679183}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera|heuchera rubescens,,,elegans,lob,,,plantae,,,,,,,san jacinto summit,,,,d5515c52-426f-40d9-a623-6e8f32b7990b,,,,,6237011b-27ce-4c24-8a98-999b2e7e5239,saxifragales,tracheophyta,"['urn:uuid:2cb30b5b-4404-44c2-9ed6-11c3e3cb81b0', 'ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc\\\\6237011b-27ce-4c24-8a98-999b2e7e5239', 'ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc\\\\253422']",s.n.,ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc,heuchera rubescens var. elegans,rubescens,188,california,3032671,accepted,species,,41517111-ff3b-4854-88e2-ed4d2879f4e1,7/7/1955,,,,Heuchera rubescens var. elegans,-116.679183,33.814463
,,preservedspecimen,,heuchera rubescens,lob106783,magnoliopsida,,3818e5a2-b6a4-11e8-b408-001a64db2964,,p.c. baker,,,north america,2236.0,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1966-06-08,2021-12-17T12:37:59.920218+00:00,0.3333333333333333,,,,,,f4a2bdcb41a8037d3e341079c9d8ef6383128c6c,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.2338, 'lon': -118.074159}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera|heuchera rubescens,,,elegans,lob,,,plantae,,,,,,,"road to mount wilson, san gabriel mountains",,,,7a7cdff3-a87d-4a5e-b428-50e7f52ae35e,,,2134.0,,9abda04f-6b25-4f78-8e39-152b099f4897,saxifragales,tracheophyta,"['urn:uuid:147976df-4153-46c6-9ee3-3624ff2bbafc', 'ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc\\\\9abda04f-6b25-4f78-8e39-152b099f4897', 'ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc\\\\253418']",5744,ad4e4ea0-2ac9-4030-b4bd-bf4206e79bcc,heuchera rubescens var. elegans,rubescens,159,california,3032671,accepted,species,,da6c6e0a-6f96-468d-8f80-ee0f2a764ccb,8-jun-66,,,,Heuchera rubescens var. elegans,-118.074159,34.2338
