associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera villosa,ind-0046586,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,kenneth k. mackenzie,,,north america,4500.0,united states,usa,greenbrier,7ddf754f-d193-4cc9-b351-99906754a03b,1903-09-07,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,cb7484c64ca5433b6aef4f1456dd63a5e9b39449,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 37.796511, 'lon': -80.29757}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera villosa,,,intermedia,ind,,,plantae,,,,,,,near white sulphur springs,,,,7212ba63-e189-45dc-b3da-70a2f4e26d02,,,,,d7039003-0127-4d39-b5c1-ab04a554653d,saxifragales,tracheophyta,"['urn:uuid:d7039003-0127-4d39-b5c1-ab04a554653d', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10372726', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\d7039003-0127-4d39-b5c1-ab04a554653d']",491,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera villosa var. intermedia,villosa,250,west virginia,3032655,accepted,species,"isoparatype for <i>heuchera villosa</i> var. <i>intermedia</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 33, 35. 1936.",b7468441-9e92-4811-948d-2b77e6d04666,sept. 7 1903,,,,Heuchera villosa var. intermedia,-80.29757,37.796511
,,preservedspecimen,,heuchera villosa,usch0057684,magnoliopsida,main,a13355a1-1ccc-46d9-9672-521d8d668804,,"pittman, albert; darr, ann",,,north america,,united states,usa,pickens county,7ddf754f-d193-4cc9-b351-99906754a03b,2003-06-11,2022-02-07T13:54:06.220196+00:00,0.2608695652173913,,,,,,fada6b918adf649bc1740b212ccb33bea2ca18c4,saxifragaceae,,"['geopoint_datum_missing', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 35.0195, 'lon': -82.7344}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera villosa,,,intermedia,usch,,,plantae,,,,,,,pickens,,,,55e8cf89-1d49-43a3-bf0f-54687e17e0df,,,,,5a62d580-ff6d-11e2-9beb-001c23ce290f,saxifragales,tracheophyta,"['urn:uuid:e9e7800f-2f9a-4a1f-a405-0026abc8023e', '83ad8494-136b-485a-87d4-8ce01dd6a8de\\\\5a62d580-ff6d-11e2-9beb-001c23ce290f', '83ad8494-136b-485a-87d4-8ce01dd6a8de\\\\9291683']",6110317,83ad8494-136b-485a-87d4-8ce01dd6a8de,heuchera villosa var. intermedia,villosa,162,south carolina,3032655,accepted,species,,337f5225-cf3b-480b-9d90-deb257321d98,,,,,Heuchera villosa var. intermedia,-82.7344,35.0195
