associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera sanguinea,des00045565,magnoliopsida,,edb9860c-c481-4d19-88cc-224a536ebcd4,,wendy c. hodgson; liz slauson,,,north america,,united states,usa,cochise,7ddf754f-d193-4cc9-b351-99906754a03b,2000-10-06,2021-12-17T13:51:40.593076+00:00,0.2463768115942029,,,,,,c3fceddbfeb134d3e6f0113321204ed5566643a4,saxifragaceae,,"['geopoint_datum_missing', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_scientificnameauthorship_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'dwc_country_replaced', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_class_added']",,heuchera,,"{'lat': 31.3915, 'lon': -110.296117}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera sanguinea,,,sanguinea,des,,,plantae,,,,,,,"huachuca mountains, coronado national forest, along crest trail 103.",,,,7050df2f-930f-40dd-ac03-7b052a0cec58,,,2770.0,,a0aeaad8-8b02-4919-a91d-7d0ae467dbf2,saxifragales,tracheophyta,"['urn:uuid:a0aeaad8-8b02-4919-a91d-7d0ae467dbf2', 'c569e530-7322-40b8-9b66-1e0ed96fefcb\\\\urn:uuid:a0aeaad8-8b02-4919-a91d-7d0ae467dbf2', 'c569e530-7322-40b8-9b66-1e0ed96fefcb\\\\3075108', 'c569e530-7322-40b8-9b66-1e0ed96fefcb\\\\a0aeaad8-8b02-4919-a91d-7d0ae467dbf2']",12956,c569e530-7322-40b8-9b66-1e0ed96fefcb,heuchera sanguinea var. sanguinea,sanguinea,280,arizona,3032653,accepted,species,,68b3f3f6-020d-43b9-9372-fab4d965793c,,,,,Heuchera sanguinea var. sanguinea,-110.296117,31.3915
