Predictor variable,Categorical,Sample average
alt,false,208.375
alt,false,208.375
bio1,false,76.95833333333333
bio1,false,76.95833333333333
bio10,false,159.125
bio10,false,159.125
bio11,false,-3.4583333333333335
bio11,false,-3.4583333333333335
bio12,false,742.4166666666666
bio12,false,742.4166666666666
bio13,false,83.83333333333333
bio13,false,83.83333333333333
bio14,false,42.395833333333336
bio14,false,42.395833333333336
bio15,false,22.375
bio15,false,22.375
bio16,false,239.02083333333334
bio16,false,239.02083333333334
bio17,false,137.625
bio17,false,137.625
bio18,false,217.85416666666666
bio18,false,217.85416666666666
bio19,false,158.875
bio19,false,158.875
bio2,false,73.20833333333333
bio2,false,73.20833333333333
bio3,false,28.625
bio3,false,28.625
bio4,false,6381.666666666667
bio4,false,6381.666666666667
bio5,false,211.47916666666666
bio5,false,211.47916666666666
bio6,false,-41.083333333333336
bio6,false,-41.083333333333336
bio7,false,252.5625
bio7,false,252.5625
bio8,false,130.27083333333334
bio8,false,130.27083333333334
bio9,false,21.020833333333332
bio9,false,21.020833333333332
mask,true,50.0
