Predictor variable,Categorical,Sample average
alt,false,1929.1514285714286
alt,false,1929.1514285714286
bio1,false,87.29428571428572
bio1,false,87.29428571428572
bio10,false,177.51142857142858
bio10,false,177.51142857142858
bio11,false,5.2628571428571425
bio11,false,5.2628571428571425
bio12,false,513.1371428571429
bio12,false,513.1371428571429
bio13,false,82.26
bio13,false,82.26
bio14,false,12.01142857142857
bio14,false,12.01142857142857
bio15,false,49.105714285714285
bio15,false,49.105714285714285
bio16,false,221.84857142857143
bio16,false,221.84857142857143
bio17,false,48.497142857142855
bio17,false,48.497142857142855
bio18,false,93.91714285714286
bio18,false,93.91714285714286
bio19,false,181.5742857142857
bio19,false,181.5742857142857
bio2,false,152.4857142857143
bio2,false,152.4857142857143
bio3,false,43.957142857142856
bio3,false,43.957142857142856
bio4,false,6798.194285714286
bio4,false,6798.194285714286
bio5,false,279.29714285714283
bio5,false,279.29714285714283
bio6,false,-66.8
bio6,false,-66.8
bio7,false,346.09714285714284
bio7,false,346.09714285714284
bio8,false,65.65142857142857
bio8,false,65.65142857142857
bio9,false,135.96285714285713
bio9,false,135.96285714285713
mask,true,50.0
