Predictor variable,Categorical,Sample average
alt,false,1879.027027027027
alt,false,1879.027027027027
bio1,false,166.4189189189189
bio1,false,166.4189189189189
bio10,false,202.74324324324326
bio10,false,202.74324324324326
bio11,false,122.5
bio11,false,122.5
bio12,false,807.2837837837837
bio12,false,807.2837837837837
bio13,false,181.64864864864865
bio13,false,181.64864864864865
bio14,false,10.797297297297296
bio14,false,10.797297297297296
bio15,false,84.28378378378379
bio15,false,84.28378378378379
bio16,false,457.0
bio16,false,457.0
bio17,false,44.027027027027025
bio17,false,44.027027027027025
bio18,false,347.7162162162162
bio18,false,347.7162162162162
bio19,false,78.60810810810811
bio19,false,78.60810810810811
bio2,false,149.9189189189189
bio2,false,149.9189189189189
bio3,false,60.41891891891892
bio3,false,60.41891891891892
bio4,false,3171.8513513513512
bio4,false,3171.8513513513512
bio5,false,286.27027027027026
bio5,false,286.27027027027026
bio6,false,38.83783783783784
bio6,false,38.83783783783784
bio7,false,247.43243243243242
bio7,false,247.43243243243242
bio8,false,194.8108108108108
bio8,false,194.8108108108108
bio9,false,145.0
bio9,false,145.0
mask,true,50.0
