Predictor variable,Categorical,Sample average
alt,false,512.7810810810811
alt,false,512.7810810810811
bio1,false,99.75675675675676
bio1,false,99.75675675675676
bio10,false,176.7
bio10,false,176.7
bio11,false,24.783783783783782
bio11,false,24.783783783783782
bio12,false,696.5675675675676
bio12,false,696.5675675675676
bio13,false,91.78918918918919
bio13,false,91.78918918918919
bio14,false,34.527027027027025
bio14,false,34.527027027027025
bio15,false,34.46756756756757
bio15,false,34.46756756756757
bio16,false,246.3783783783784
bio16,false,246.3783783783784
bio17,false,115.55135135135136
bio17,false,115.55135135135136
bio18,false,212.7108108108108
bio18,false,212.7108108108108
bio19,false,157.88378378378377
bio19,false,157.88378378378377
bio2,false,97.76486486486486
bio2,false,97.76486486486486
bio3,false,35.862162162162164
bio3,false,35.862162162162164
bio4,false,5963.6621621621625
bio4,false,5963.6621621621625
bio5,false,240.0054054054054
bio5,false,240.0054054054054
bio6,false,-23.06756756756757
bio6,false,-23.06756756756757
bio7,false,263.072972972973
bio7,false,263.072972972973
bio8,false,143.66216216216216
bio8,false,143.66216216216216
bio9,false,71.78648648648648
bio9,false,71.78648648648648
mask,true,50.0
