Predictor variable,Categorical,Sample average
alt,false,1654.5254237288136
alt,false,1654.5254237288136
bio1,false,37.69491525423729
bio1,false,37.69491525423729
bio10,false,138.25423728813558
bio10,false,138.25423728813558
bio11,false,-60.559322033898304
bio11,false,-60.559322033898304
bio12,false,596.0338983050848
bio12,false,596.0338983050848
bio13,false,77.2542372881356
bio13,false,77.2542372881356
bio14,false,23.8135593220339
bio14,false,23.8135593220339
bio15,false,31.864406779661017
bio15,false,31.864406779661017
bio16,false,214.52542372881356
bio16,false,214.52542372881356
bio17,false,89.03389830508475
bio17,false,89.03389830508475
bio18,false,106.22033898305085
bio18,false,106.22033898305085
bio19,false,197.91525423728814
bio19,false,197.91525423728814
bio2,false,155.01694915254237
bio2,false,155.01694915254237
bio3,false,39.610169491525426
bio3,false,39.610169491525426
bio4,false,7758.813559322034
bio4,false,7758.813559322034
bio5,false,257.45762711864404
bio5,false,257.45762711864404
bio6,false,-128.59322033898306
bio6,false,-128.59322033898306
bio7,false,386.0508474576271
bio7,false,386.0508474576271
bio8,false,-26.47457627118644
bio8,false,-26.47457627118644
bio9,false,113.03389830508475
bio9,false,113.03389830508475
mask,true,50.0
