X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-77.77611,39.46055,train,0.004508011819336606,74.24487404666559,0.8808289864767859
-77.603309,40.283347,train,0.004770088557375109,78.88710221899694,0.8946915789017174
-79.89832,40.49082,train,7.731728583190842E-4,15.520735538478172,0.305690261916284
-79.220039,39.073998,train,0.0029563299290038514,54.76626158026041,0.752167838340202
-78.713695,39.940927,train,0.006077614237100112,85.04852451030486,0.9431787037041931
-79.179033,39.384752,train,0.0032474244085094425,57.908300626494565,0.7839752498560706
-78.327735,40.034113,train,0.008496643880239012,98.1669571143569,0.9818541194215886
-78.66135,39.63325,train,0.0034076489744594768,59.58796283227682,0.7997056945094662
-78.792797,39.692864,train,0.00464417741825829,77.0001713669448,0.8882452114695679
-77.661102,39.937591,train,0.0030616770944303993,55.97886450258535,0.7641864198830238
-77.328809,40.626008,train,0.002835684237639918,52.44859869765236,0.7376496466300914
-79.223996,38.982873,train,8.385431889443804E-4,17.548455714654644,0.32678020331531143
-78.00115,39.6454,train,0.004584632227019914,75.6155855354948,0.8850606411560291
-77.028422,40.456492,train,0.0047878492691789745,79.36594041808044,0.8955704542633148
-80.349722,36.811389,train,6.260775427471155E-4,11.161572542821041,0.2557864358445976
-78.466954,39.363432,train,0.0038281954082934762,66.60869986297004,0.8357574089257684
-78.055449,40.29313,train,0.0065825259302845565,88.23093881716376,0.955224617613517
-76.524966,40.051208,train,0.00395596398926248,68.18617850538008,0.8453670285232887
-76.379406,39.9301,train,0.0017228373448275312,39.41796024959237,0.5564546959351786
-78.536952,40.156793,train,0.004415097303517718,72.89988617485047,0.8754878717960823
-77.223531,40.34708,train,0.003741361974738942,63.200460843246894,0.8288879432153784
-78.489183,39.809202,train,0.007411198909155553,91.81061901199313,0.9697156058803356
-77.7133,38.8236,train,0.0017125737444145912,39.07360728945362,0.5543013578849655
-78.16667,40.61667,train,0.0039477771523378806,67.79019006802727,0.84476850698416
-78.148591,39.722404,train,0.005940071831565484,83.84550389314771,0.939368574516641
-78.532952,38.795315,train,0.0017421193898330706,39.592255758599386,0.5604720419765004
-77.595828,40.656713,train,0.003628680301625872,61.72570713779605,0.8195435001607978
-78.335501,40.011465,train,0.007758404261836294,94.84822760509826,0.9742921413364968
-76.927496,40.343987,train,0.0037621392423642947,64.32644136845313,0.8305573579510008
-78.308879,39.838699,train,0.0074568115586291905,93.30179767361977,0.9703604596831431
-78.262944,40.689061,train,9.133579967788167E-4,19.757047647700613,0.3501321710300106
-79.878088,36.999585,train,8.923304755235876E-4,18.74186784367581,0.3436519189890871
-79.717851,39.954225,train,3.2098244752121815E-4,5.076023335961602,0.1405494602357943
-80.473889,36.344444,train,3.470402118176673E-4,5.786540398334204,0.1510524554156033
-76.954284,40.617245,train,0.0038001433142263196,65.46384498460203,0.8335688864206141
-78.839188,39.569812,train,0.004167824309698815,69.41480423825571,0.8600781790888182
-80.00775,38.3318,train,2.9993080590353505E-4,4.6525477577299075,0.13196944397496357
-79.1415,39.518165,train,0.005585913193722831,82.109000612914,0.928340181254302
-77.804974,40.166463,train,0.005447438178746467,80.4348159882041,0.9235014035412841
-78.065586,39.981557,train,0.008276294708227225,96.46928381067697,0.9798658023950517
-79.388265,39.839212,train,0.001271872684974204,29.318529434616526,0.45127540840270286
-78.915681,38.662367,train,9.223413265751538E-4,20.308079213589853,0.35288110706342857
-80.297364,40.694295,train,0.0016775623515896264,38.56347685640519,0.5468768872041501
-78.6076,39.96313,train,0.007138193116782883,89.61344220470009,0.9655518329776773
-78.32112,39.592459,train,0.005716802318106634,83.25141977029517,0.9326321752854569
-77.903331,39.82787,train,0.005707477518018348,82.67972171857383,0.9323350974307212
-77.125812,38.943722,train,6.481906297070164E-4,11.845396320831629,0.2635115607123144
-77.967933,40.522831,train,0.0073708134745834614,91.06958289245719,0.9691329518799504
-77.9216667,39.6069444,train,0.004596626771500898,76.07503923862141,0.8857093450296091
-78.064198,40.36492,train,0.008480218572182844,97.31728015156973,0.9817129313231776
-76.859561,40.755724,train,0.0029148026262253435,53.88184579555438,0.747263551641113
-78.06906,40.6592,train,0.006254114119458089,86.29307411657406,0.947719357240354
-79.456401,38.866433,train,0.004395706955201534,72.01722597042546,0.8743433922761983
-77.925171,40.2125,train,0.007454726651080108,92.55605434109933,0.9703312857945514
-78.751841,40.04085,train,0.0036419150356051273,62.08975378883156,0.8206669527698733
-77.7064,38.8664,train,0.002154516842358654,45.53920372637357,0.6381957481321396
-78.4333,40.0,train,0.007705751019983399,94.07238298128215,0.9736454162239235
-80.266996,36.386527,train,3.845759826582895E-4,6.514147832990977,0.16595663811372208
