Predictor variable,Categorical,Sample average
alt,false,163.57142857142858
alt,false,163.57142857142858
bio1,false,146.14285714285714
bio1,false,146.14285714285714
bio10,false,177.0
bio10,false,177.0
bio11,false,120.0
bio11,false,120.0
bio12,false,421.85714285714283
bio12,false,421.85714285714283
bio13,false,91.85714285714286
bio13,false,91.85714285714286
bio14,false,0.0
bio14,false,0.0
bio15,false,99.28571428571429
bio15,false,99.28571428571429
bio16,false,250.71428571428572
bio16,false,250.71428571428572
bio17,false,1.0
bio17,false,1.0
bio18,false,5.285714285714286
bio18,false,5.285714285714286
bio19,false,247.85714285714286
bio19,false,247.85714285714286
bio2,false,98.71428571428571
bio2,false,98.71428571428571
bio3,false,60.0
bio3,false,60.0
bio4,false,2305.8571428571427
bio4,false,2305.8571428571427
bio5,false,228.0
bio5,false,228.0
bio6,false,64.28571428571429
bio6,false,64.28571428571429
bio7,false,163.71428571428572
bio7,false,163.71428571428572
bio8,false,120.42857142857143
bio8,false,120.42857142857143
bio9,false,169.14285714285714
bio9,false,169.14285714285714
mask,true,50.0
