Predictor variable,Categorical,Sample average
alt,false,1330.735294117647
alt,false,1330.735294117647
bio1,false,39.3235294117647
bio1,false,39.3235294117647
bio10,false,116.88235294117646
bio10,false,116.88235294117646
bio11,false,-29.029411764705884
bio11,false,-29.029411764705884
bio12,false,1819.2058823529412
bio12,false,1819.2058823529412
bio13,false,294.29411764705884
bio13,false,294.29411764705884
bio14,false,38.1764705882353
bio14,false,38.1764705882353
bio15,false,58.029411764705884
bio15,false,58.029411764705884
bio16,false,839.6470588235294
bio16,false,839.6470588235294
bio17,false,152.55882352941177
bio17,false,152.55882352941177
bio18,false,165.05882352941177
bio18,false,165.05882352941177
bio19,false,781.3529411764706
bio19,false,781.3529411764706
bio2,false,93.79411764705883
bio2,false,93.79411764705883
bio3,false,35.8235294117647
bio3,false,35.8235294117647
bio4,false,5819.617647058823
bio4,false,5819.617647058823
bio5,false,191.23529411764707
bio5,false,191.23529411764707
bio6,false,-68.94117647058823
bio6,false,-68.94117647058823
bio7,false,260.1764705882353
bio7,false,260.1764705882353
bio8,false,-24.029411764705884
bio8,false,-24.029411764705884
bio9,false,114.79411764705883
bio9,false,114.79411764705883
mask,true,50.0
