Predictor variable,Categorical,Sample average
alt,false,849.937106918239
alt,false,849.937106918239
bio1,false,93.83018867924528
bio1,false,93.83018867924528
bio10,false,173.77358490566039
bio10,false,173.77358490566039
bio11,false,15.830188679245284
bio11,false,15.830188679245284
bio12,false,743.6477987421383
bio12,false,743.6477987421383
bio13,false,105.0503144654088
bio13,false,105.0503144654088
bio14,false,30.69182389937107
bio14,false,30.69182389937107
bio15,false,40.20754716981132
bio15,false,40.20754716981132
bio16,false,286.0314465408805
bio16,false,286.0314465408805
bio17,false,104.32704402515724
bio17,false,104.32704402515724
bio18,false,205.30188679245282
bio18,false,205.30188679245282
bio19,false,172.08805031446542
bio19,false,172.08805031446542
bio2,false,110.82389937106919
bio2,false,110.82389937106919
bio3,false,38.540880503144656
bio3,false,38.540880503144656
bio4,false,6190.314465408805
bio4,false,6190.314465408805
bio5,false,246.19496855345912
bio5,false,246.19496855345912
bio6,false,-40.113207547169814
bio6,false,-40.113207547169814
bio7,false,286.30817610062894
bio7,false,286.30817610062894
bio8,false,124.70440251572327
bio8,false,124.70440251572327
bio9,false,66.66666666666667
bio9,false,66.66666666666667
mask,true,50.0
