Predictor variable,Categorical,Sample average
alt,false,2529.842105263158
alt,false,2529.842105263158
bio1,false,62.1578947368421
bio1,false,62.1578947368421
bio10,false,157.26315789473685
bio10,false,157.26315789473685
bio11,false,-28.94736842105263
bio11,false,-28.94736842105263
bio12,false,522.8947368421053
bio12,false,522.8947368421053
bio13,false,84.6842105263158
bio13,false,84.6842105263158
bio14,false,21.94736842105263
bio14,false,21.94736842105263
bio15,false,42.89473684210526
bio15,false,42.89473684210526
bio16,false,214.26315789473685
bio16,false,214.26315789473685
bio17,false,75.42105263157895
bio17,false,75.42105263157895
bio18,false,191.6315789473684
bio18,false,191.6315789473684
bio19,false,109.21052631578948
bio19,false,109.21052631578948
bio2,false,158.21052631578948
bio2,false,158.21052631578948
bio3,false,42.89473684210526
bio3,false,42.89473684210526
bio4,false,7270.210526315789
bio4,false,7270.210526315789
bio5,false,253.52631578947367
bio5,false,253.52631578947367
bio6,false,-111.57894736842105
bio6,false,-111.57894736842105
bio7,false,365.10526315789474
bio7,false,365.10526315789474
bio8,false,150.94736842105263
bio8,false,150.94736842105263
bio9,false,68.42105263157895
bio9,false,68.42105263157895
mask,true,50.0
