X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-89.197195,37.623152,train,0.020854203071766678,97.71063802209827,0.9999296753025505
-88.97428,37.540802,train,0.013984600249433547,92.36946070120996,0.9983589719335974
-89.081421,37.589279,train,0.02289365426161289,99.99994865806222,0.9999723959427715
-87.402239,34.146492,train,0.0052354693281248645,76.70919466822352,0.9093407502762675
-87.342499,34.397656,train,0.002100397239209975,46.90906412607453,0.6182946114368308
-87.038723,37.073721,train,0.002732407366811403,55.18105673381239,0.7143263297167332
-87.398572,34.282829,train,0.004256090795072176,68.9766600115224,0.8579487989015679
-88.281396,37.60436,train,0.005493291804948287,78.87020605105954,0.9194492619386689
-86.892722,34.288252,train,0.0019148948620128666,43.75211995747452,0.5844061511862197
-88.381927,37.60202,train,0.010968219146071191,88.59302576992746,0.9934567105044417
-88.652306,37.539964,train,0.017758427677447654,95.62523291132825,0.9997091972392856
-89.222985,37.72652,train,0.002234806636997763,48.20637841376339,0.6411093922519634
-92.5,38.5,train,0.001168589774676954,30.534170588467234,0.41482224344412566
-88.799124,37.358723,train,0.005685204412234812,80.00314591176368,0.9262346894497812
-89.439104,37.574385,train,0.011221975618479449,89.71503087010286,0.9941754384339668
-89.397142,37.686337,train,0.007431014500726925,83.9247402454209,0.9668721908587924
-86.188892,37.198283,train,0.002193043170983791,47.97464613925849,0.6341704003856452
-88.928694,37.374966,train,0.006978250996276204,83.18163288915834,0.9592285892899151
-87.776333,34.044117,train,0.003422225381137461,60.6265984524285,0.7917906089157286
-90.4313889,37.0233334,train,0.0016248857547874695,38.91681368130902,0.525297704681114
-86.09431,34.845261,train,0.004717853880413496,71.19844637954974,0.8850550974146818
-88.70723,37.515778,train,0.014799112504589816,93.84937900286423,0.9988704262790568
-85.360533,35.12972,train,0.0016260135379338992,39.083053401646914,0.5255431232303598
-86.279979,33.935098,train,4.631839786703194E-4,12.812908676608886,0.19134765443227142
-86.494195,37.577105,train,0.006178293498752259,81.7975663325089,0.9411618861281057
-88.082149,34.461213,train,0.003076642975160644,59.00593021685844,0.7560395844188801
-88.016721,34.726435,train,9.455047882067815E-4,25.795881049583645,0.3517943600916402
-87.285972,36.921342,train,0.0023054197218912035,49.11590698085539,0.6525436523801242
-86.293864,37.480054,train,0.0038640765180188116,65.3170086572839,0.8299759438763902
-86.473072,37.408188,train,0.0049652960797785806,73.13158246833956,0.8973841985151065
-86.533545,37.478305,train,0.004605786751931037,70.72661900956457,0.8789940599254703
-86.176202,37.52306,train,0.004816149045503564,72.63505233451714,0.8901208521244717
-85.921188,35.154511,train,0.005472218028089032,78.32085373414672,0.9186671216799431
-88.50982,37.149056,train,8.997812600065918E-4,24.49576637388831,0.33806071210088096
-89.637242,37.897177,train,0.0016152037467569754,38.595540575476235,0.5231855588422134
-85.624798,34.388895,train,7.89991570476571E-4,21.319818492477584,0.3038840189754557
-88.663603,37.490424,train,0.007902635287156033,84.71498833615563,0.9733145539967067
-89.543751,37.740551,train,0.004768128654767,71.67520968995143,0.8876745851014258
-86.691034,37.872282,train,0.005237983408573845,77.23302414691119,0.9094452015475137
-86.538993,38.274676,train,5.023329481195812E-4,14.023493366287331,0.2057344047663976
-83.367332,33.951168,train,6.818393601133485E-4,18.71665972184177,0.2684921965370092
-89.00485,37.464027,train,0.005406351109078338,77.77365752678242,0.9161732099053477
