Predictor variable,Categorical,Sample average
alt,false,241.62962962962962
alt,false,241.62962962962962
bio1,false,139.7037037037037
bio1,false,139.7037037037037
bio10,false,241.40740740740742
bio10,false,241.40740740740742
bio11,false,29.037037037037038
bio11,false,29.037037037037038
bio12,false,1321.6296296296296
bio12,false,1321.6296296296296
bio13,false,141.77777777777777
bio13,false,141.77777777777777
bio14,false,79.4074074074074
bio14,false,79.4074074074074
bio15,false,16.14814814814815
bio15,false,16.14814814814815
bio16,false,390.2962962962963
bio16,false,390.2962962962963
bio17,false,266.3703703703704
bio17,false,266.3703703703704
bio18,false,310.7037037037037
bio18,false,310.7037037037037
bio19,false,339.0
bio19,false,339.0
bio2,false,125.85185185185185
bio2,false,125.85185185185185
bio3,false,35.2962962962963
bio3,false,35.2962962962963
bio4,false,8204.296296296296
bio4,false,8204.296296296296
bio5,false,312.44444444444446
bio5,false,312.44444444444446
bio6,false,-40.03703703703704
bio6,false,-40.03703703703704
bio7,false,352.48148148148147
bio7,false,352.48148148148147
bio8,false,112.33333333333333
bio8,false,112.33333333333333
bio9,false,183.8148148148148
bio9,false,183.8148148148148
mask,true,50.0
