species_name,x,y
Heuchera americana americana,-73.03601,41.55826
Heuchera americana americana,-83.803333,36.200833
Heuchera americana americana,-77.1346,35.026683
Heuchera americana americana,-76.635803,38.291261
Heuchera americana americana,-86.513926,39.195434
Heuchera americana americana,-76.513876,39.429117
Heuchera americana americana,-93.404835,34.524466
Heuchera americana americana,-86.18563,38.814868
Heuchera americana americana,-85.363951,35.009618
Heuchera americana americana,-82.441508,35.271228
Heuchera americana americana,-85.512432,40.746021
Heuchera americana americana,-81.99475,33.542909
Heuchera americana americana,-86.543535,38.62119
Heuchera americana americana,-92.304142,34.784958
Heuchera americana americana,-79.809045,40.535738
Heuchera americana americana,-78.689687,39.565646
Heuchera americana americana,-81.698953,41.217343
Heuchera americana americana,-85.370394,40.61103
Heuchera americana americana,-83.802401,35.958696
Heuchera americana americana,-85.922148,38.12735
Heuchera americana americana,-93.700062,36.103455
Heuchera americana americana,-81.529059,36.288667
Heuchera americana americana,-85.469794,38.71503
Heuchera americana americana,-79.013899,35.801815
Heuchera americana americana,-83.383697,35.160311
Heuchera americana americana,-94.160157,34.297208
Heuchera americana americana,-84.129449,36.573799
Heuchera americana americana,-77.135505,35.030317
Heuchera americana americana,-86.519248,39.201451
Heuchera americana americana,-84.143669,33.820533
Heuchera americana americana,-85.951417,38.626446
Heuchera americana americana,-82.554015,35.600945
Heuchera americana americana,-85.569602,40.474478
Heuchera americana americana,-85.625247,40.120086
Heuchera americana americana,-85.47723,40.630034
Heuchera americana americana,-85.608995,38.989807
Heuchera americana americana,-81.341197,35.733188
Heuchera americana americana,-80.019145,33.176119
Heuchera americana americana,-81.534084,35.999162
Heuchera americana americana,-77.934729,37.681475
Heuchera americana americana,-78.880762,36.45762
Heuchera americana americana,-84.842291,41.736319
Heuchera americana americana,-94.256187,36.338723
Heuchera americana americana,-82.332615,35.500396
Heuchera americana americana,-74.390113,40.740544
Heuchera americana americana,-92.363431,34.696925
Heuchera americana americana,-83.937087,35.993216
Heuchera americana americana,-85.155998,34.821154
Heuchera americana americana,-83.300208,35.085265
Heuchera americana americana,-81.677238,41.236663
Heuchera americana americana,-77.7005,39.4863
Heuchera americana americana,-86.308104,38.308011
Heuchera americana americana,-82.282619,35.64484
Heuchera americana americana,-86.015571,34.885973
Heuchera americana americana,-74.302092,40.574548
Heuchera americana americana,-93.82,35.32
Heuchera americana americana,-78.873341,36.073411
Heuchera americana americana,-82.869151,35.737329
Heuchera americana americana,-76.52888,39.49166
Heuchera americana americana,-76.958177,39.03119
Heuchera americana americana,-79.001616,35.900779
Heuchera americana americana,-79.111443,35.735271
Heuchera americana americana,-86.00051,34.955261
Heuchera americana americana,-85.923312,35.076194
Heuchera americana americana,-84.443126,36.050876
Heuchera americana americana,-79.178027,40.7101052
Heuchera americana americana,-82.515447,40.75839
Heuchera americana americana,-85.857684,38.321587
Heuchera americana americana,-82.63227,41.755414
Heuchera americana americana,-78.140067,35.858785
Heuchera americana americana,-84.986019,39.59075
Heuchera americana americana,-86.052025,39.468981
Heuchera americana americana,-82.213179,35.909561
Heuchera americana americana,-84.119934,35.02714
Heuchera americana americana,-85.418401,38.88343
