Predictor variable,Categorical,Sample average
alt,false,1180.1363636363637
alt,false,1180.1363636363637
bio1,false,130.95454545454547
bio1,false,130.95454545454547
bio10,false,209.36363636363637
bio10,false,209.36363636363637
bio11,false,66.31818181818181
bio11,false,66.31818181818181
bio12,false,560.5909090909091
bio12,false,560.5909090909091
bio13,false,107.0909090909091
bio13,false,107.0909090909091
bio14,false,1.6363636363636365
bio14,false,1.6363636363636365
bio15,false,86.13636363636364
bio15,false,86.13636363636364
bio16,false,304.1363636363636
bio16,false,304.1363636363636
bio17,false,11.318181818181818
bio17,false,11.318181818181818
bio18,false,22.727272727272727
bio18,false,22.727272727272727
bio19,false,292.90909090909093
bio19,false,292.90909090909093
bio2,false,136.4090909090909
bio2,false,136.4090909090909
bio3,false,45.72727272727273
bio3,false,45.72727272727273
bio4,false,5705.181818181818
bio4,false,5705.181818181818
bio5,false,298.3181818181818
bio5,false,298.3181818181818
bio6,false,3.227272727272727
bio6,false,3.227272727272727
bio7,false,295.09090909090907
bio7,false,295.09090909090907
bio8,false,70.68181818181819
bio8,false,70.68181818181819
bio9,false,203.95454545454547
bio9,false,203.95454545454547
mask,true,50.0
