X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-117.71222,34.28833,train,0.03277380402728032,100.0,0.9201202609261693
-118.8785,34.627,train,0.01675016095728743,50.25473770422335,0.7251769696501075
-117.842358,34.31569799912108,train,0.03016089399613945,81.0557615160909,0.9022896663267735
-118.94639,34.8615,train,0.003796410271175186,12.00666437213626,0.25378865128472095
-119.0045,34.4664,train,0.004914799854918151,16.578586240994692,0.31544546512956706
-117.61222,34.26417,train,0.03019359170747572,84.0743669545859,0.9025357194584819
-119.595,34.699999999116564,train,0.02864672903928687,78.03974191748138,0.8901883459737937
-119.3328,34.5912,train,0.027427101434011954,69.45580072819297,0.8793596480422969
-117.843,34.356,train,0.03255483892901466,96.72320217777511,0.918760064603158
-117.750503,34.373337,train,0.028584320360910402,72.31670786561548,0.8896586126680672
-118.18515,34.26535,train,0.016723090326141048,48.5820186534529,0.7246026901591167
-116.6796,33.8147,train,0.009881126321400497,36.60958800208532,0.5332433365670015
-119.145232,34.81291,train,0.031770033366363255,93.46727411335034,0.913691820260539
-117.71,34.11,train,0.005881543706977663,21.441638451757168,0.3646211935671073
-119.41700000000003,34.477999999119156,train,0.005972432639172345,22.038924268987337,0.3690587221198228
-118.25724,34.35068,train,0.012538252598215935,43.61953370412157,0.6197178784806964
-118.014471,34.385945,train,0.028607819493638678,75.17644672209009,0.8898583757776183
-119.072345,34.524608,train,0.02629284308117506,63.98107519462467,0.8683327323115951
-117.40667,34.27083,train,0.027321262900338567,66.71298849077797,0.8783710305999156
-118.12056,34.28472,train,0.030595650842748585,87.134323694163,0.9055110756118064
-118.389861,35.478056,train,0.008106457447633587,31.09092498495502,0.4647921304917415
-118.69419,35.54489,train,0.006374366363940688,23.275895734067173,0.3883139658863607
