Predictor variable,Categorical,Sample average
alt,false,562.2
alt,false,562.2
bio1,false,126.11428571428571
bio1,false,126.11428571428571
bio10,false,221.37142857142857
bio10,false,221.37142857142857
bio11,false,24.104761904761904
bio11,false,24.104761904761904
bio12,false,1367.0380952380951
bio12,false,1367.0380952380951
bio13,false,143.98095238095237
bio13,false,143.98095238095237
bio14,false,88.25714285714285
bio14,false,88.25714285714285
bio15,false,14.095238095238095
bio15,false,14.095238095238095
bio16,false,392.45714285714286
bio16,false,392.45714285714286
bio17,false,289.0761904761905
bio17,false,289.0761904761905
bio18,false,346.14285714285717
bio18,false,346.14285714285717
bio19,false,333.9428571428571
bio19,false,333.9428571428571
bio2,false,129.54285714285714
bio2,false,129.54285714285714
bio3,false,37.76190476190476
bio3,false,37.76190476190476
bio4,false,7632.190476190476
bio4,false,7632.190476190476
bio5,false,292.8095238095238
bio5,false,292.8095238095238
bio6,false,-46.371428571428574
bio6,false,-46.371428571428574
bio7,false,339.18095238095236
bio7,false,339.18095238095236
bio8,false,137.2
bio8,false,137.2
bio9,false,123.03809523809524
bio9,false,123.03809523809524
mask,true,50.0
