Predictor variable,Categorical,Sample average
alt,false,166.4
alt,false,166.4
bio1,false,154.4
bio1,false,154.4
bio10,false,193.4
bio10,false,193.4
bio11,false,121.06666666666666
bio11,false,121.06666666666666
bio12,false,413.0
bio12,false,413.0
bio13,false,90.2
bio13,false,90.2
bio14,false,0.4
bio14,false,0.4
bio15,false,97.0
bio15,false,97.0
bio16,false,243.06666666666666
bio16,false,243.06666666666666
bio17,false,2.8
bio17,false,2.8
bio18,false,7.533333333333333
bio18,false,7.533333333333333
bio19,false,238.2
bio19,false,238.2
bio2,false,116.06666666666666
bio2,false,116.06666666666666
bio3,false,59.0
bio3,false,59.0
bio4,false,2874.3333333333335
bio4,false,2874.3333333333335
bio5,false,256.06666666666666
bio5,false,256.06666666666666
bio6,false,58.93333333333333
bio6,false,58.93333333333333
bio7,false,197.13333333333333
bio7,false,197.13333333333333
bio8,false,122.8
bio8,false,122.8
bio9,false,186.26666666666668
bio9,false,186.26666666666668
mask,true,50.0
