Predictor variable,Categorical,Sample average
BIOCLIM_1,false,90.17291066282421
BIOCLIM_12,false,1330.406340057637
BIOCLIM_17,false,95.88760806916426
BIOCLIM_7,false,254.63976945244957
GTOPO30_ELEVATION,false,512.3976945244957
GTOPO30_SLOPE_reduced,false,5.305475504322766
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,15.544668587896254
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,55.44380403458213
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,43.36887608069164
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,71.02017291066282
LandCover_1_Needleleaf,false,51.61671469740634
LandCover_6_Herbaceous,false,2.5763688760806915
mask,true,50.0
