Predictor variable,Categorical,Sample average
BIOCLIM_1,false,47.60301507537689
BIOCLIM_12,false,593.1381909547739
BIOCLIM_17,false,81.95226130653266
BIOCLIM_7,false,351.45477386934675
GTOPO30_ELEVATION,false,1348.535175879397
GTOPO30_SLOPE_reduced,false,6.135678391959799
ISRICSOILGRIDS_new_average_coarsefragmentpercent_reduced,false,17.71608040201005
ISRICSOILGRIDS_new_average_phx10percent_reduced,false,61.89949748743719
ISRICSOILGRIDS_new_average_sandpercent_reduced,false,43.904522613065325
ISRICSOILGRIDS_new_average_soilorganiccarboncontent_reduced,false,42.550251256281406
LandCover_1_Needleleaf,false,46.6356783919598
LandCover_6_Herbaceous,false,17.51005025125628
mask,true,50.0
